time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_range,train/loss,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,eval/mean_ep_length,eval/mean_reward
444,2430.18,-3.99,1842,4246,1886208,0.2,-0.0020749911200255156,0.00390625,18410,-0.0017445286503061652,-1.0032686710357666,9.98114816e-05,0.0015528762,-0.7371230125427246,0.002255696360953152,,
444,2430.18,-3.99,1843,4247,1887232,0.2,-0.0023555203806608915,0.00087890625,18420,-0.0012348202988505363,-1.2001916408538817,9.981137920000001e-05,0.0006232297,-1.6212174892425537,0.001663678593467921,,
444,2448.33,-3.96,1844,4248,1888256,0.2,-0.0002989852800965309,0.00419921875,18430,-0.0036031991243362428,-0.6059815347194671,9.98112768e-05,0.0013140672,0.40530073642730713,0.013535039965063334,,
444,2448.33,-3.96,1845,4249,1889280,0.2,-0.0007086886325851083,0.00048828125,18440,-0.0007032640744000674,-1.1791307926177979,9.981117440000001e-05,0.0008055209,-1.233663558959961,0.002910989639349282,,
444,2448.33,-3.96,1846,4251,1890304,0.2,0.0009217953775078058,0.00205078125,18450,-0.0011371750384569167,-1.2404504656791686,9.981107200000001e-05,0.0014012279,0.41310811042785645,0.0068038885947316885,,
444,2448.33,-3.93,1847,4252,1891328,0.2,0.0016802526079118252,0.001953125,18460,-0.0016335598425939678,-0.8891695439815521,9.98109696e-05,0.0009864987,-0.09242630004882812,0.010314181912690401,,
444,2448.33,-3.93,1848,4253,1892352,0.2,0.005221768282353878,0.004296875,18470,-0.0023505867691710593,-1.1861002922058106,9.98108672e-05,0.0022161263,0.2754233479499817,0.024649813957512378,,
444,2448.33,-3.93,1849,4254,1893376,0.2,0.0016976671759039164,0.00126953125,18480,-0.000577546376734972,-1.2293525099754334,9.98107648e-05,0.0010188874,0.4474402666091919,0.006796582881361246,,
445,2461.82,-3.93,1850,4256,1894400,0.2,-0.0022830627858638763,0.02080078125,18490,-0.0030123386532068253,-1.1644277930259705,9.981066240000001e-05,0.0053185187,0.5146064460277557,0.006800631340593099,,
445,2461.82,-3.93,1851,4257,1895424,0.2,0.0018188129179179668,0.02666015625,18500,-0.002779818489216268,-1.0243682742118836,9.981056000000001e-05,0.004962109,0.5306283831596375,0.010888331290334462,,
445,2461.82,-3.93,1852,4258,1896448,0.2,0.002970464527606964,0.00048828125,18510,-0.0012106952024623751,-1.0823986649513244,9.98104576e-05,0.0009244778,0.463165283203125,0.01233317404985428,,
445,2475.6,-3.9,1853,4259,1897472,0.2,-0.002028210088610649,0.00029296875,18520,-0.0010862800059840082,-1.0402119636535645,9.981035520000001e-05,0.0006935173,-0.6564635038375854,0.003615656727924943,,
445,2475.6,-3.9,1854,4261,1898496,0.2,-0.0015856856480240822,0.0044921875,18530,-0.0013869810150936245,-0.9004745006561279,9.98102528e-05,0.0019021912,-0.14418768882751465,0.0025739235570654273,,
445,2475.6,-3.9,1855,4262,1899520,0.2,0.000956628005951643,0.002734375,18540,-0.002547393646091223,-1.0125752925872802,9.98101504e-05,0.0012141799,0.2996175289154053,0.014279638323932886,,
,,,,,1900000,0.2,0.002611375181004405,0.0,18550,-0.0006100144470110536,-0.9865300416946411,9.9810048e-05,0.0007685142,0.3877951502799988,0.01279865177348256,2527.69,-3.91
421,2486.39,-3.89,1856,4505,1900544,,,,,,,,,,,,
421,2486.39,-3.89,1857,4506,1901568,0.2,-0.0012839727569371462,0.00537109375,18560,-0.0009865915169939398,-0.8743627488613128,9.980994560000001e-05,0.0015246492,-0.9562311172485352,0.002183738606981933,,
422,2486.39,-3.89,1858,4508,1902592,0.2,0.0017436356283724308,0.0,18570,-0.0003183125052601099,-0.8322344303131104,9.980984320000001e-05,0.00024903717,0.5487768352031708,0.006016066344454884,,
422,2486.39,-3.88,1859,4509,1903616,0.2,-0.001985117793083191,0.00244140625,18580,-0.0018003404024057091,-1.167818009853363,9.98097408e-05,0.0016486386,0.2869327664375305,0.004883034527301789,,
422,2485.44,-3.88,1860,4511,1904640,0.2,0.0010401015169918537,0.01953125,18590,-0.0034651281777769325,-1.099564754962921,9.980963840000001e-05,0.0043358314,0.32403916120529175,0.013733012694865465,,
422,2485.44,-3.88,1861,4512,1905664,0.2,0.007879097014665604,0.0001953125,18600,-0.0003884071949869394,-1.0772648692131042,9.9809536e-05,0.000708724,0.41618210077285767,0.02122995685786009,,
422,2485.44,-3.88,1862,4513,1906688,0.2,0.005326130893081427,0.003515625,18610,-0.0004570681368932128,-1.1266911149024963,9.98094336e-05,0.0018427047,0.5948594510555267,0.013073131535202264,,
422,2489.68,-3.88,1863,4515,1907712,0.2,-0.002241784241050482,0.0083984375,18620,-0.0025652844924479723,-1.1492334008216858,9.98093312e-05,0.0033355432,0.35688382387161255,0.007954479055479169,,
422,2489.68,-3.88,1864,4517,1908736,0.2,0.0013400665484368801,0.0248046875,18630,-0.0027598122833296657,-1.0684605836868286,9.980922880000002e-05,0.004603063,0.5135142505168915,0.010681580752134323,,
422,2500.01,-3.88,1865,4518,1909760,0.2,0.0026183095760643482,0.00966796875,18640,-0.001929169031791389,-1.1996889591217041,9.980912640000001e-05,0.0035080274,0.6053626537322998,0.012993681523948909,,
422,2500.01,-3.88,1866,4519,1910784,0.2,0.001928173005580902,0.00322265625,18650,-0.000716288317926228,-1.1634503245353698,9.9809024e-05,0.0014193389,0.4182875156402588,0.006481682555750013,,
422,2488.51,-3.89,1867,4521,1911808,0.2,0.0029383322689682245,0.00078125,18660,-0.0017330433474853635,-0.9751539349555969,9.98089216e-05,0.0006254512,0.3563743233680725,0.013723121397197247,,
422,2488.51,-3.89,1868,4522,1912832,0.2,0.0015662312507629395,0.0021484375,18670,-0.002338122483342886,-1.0951985836029052,9.980881920000001e-05,0.0012250448,0.46953433752059937,0.016919341497123243,,
423,2487.53,-3.89,1869,4523,1913856,0.2,0.005275202915072441,0.01357421875,18680,-0.0008596331579610705,-1.1278836965560912,9.98087168e-05,0.002884814,0.4800987243652344,0.013243521843105555,,
423,2487.53,-3.89,1870,4525,1914880,0.2,-0.003620727453380823,0.01904296875,18690,-0.005537696555256844,-1.1754263639450073,9.98086144e-05,0.0057998626,0.5956052541732788,0.012525784876197576,,
423,2487.53,-3.89,1871,4526,1915904,0.2,0.005564650055021048,0.00546875,18700,-0.00011973035288974643,-1.0354405999183656,9.9808512e-05,0.001754484,0.5692557394504547,0.013001390919089317,,
423,2490.92,-3.86,1872,4528,1916928,0.2,0.0033618235029280186,0.0,18710,-0.0010107483947649598,-0.7239381492137908,9.980840960000001e-05,0.00038032496,0.4128580689430237,0.012512735649943351,,
423,2490.92,-3.86,1873,4529,1917952,0.2,0.0028366046026349068,0.0,18720,-0.0001367711229249835,-1.0735569238662719,9.980830720000001e-05,0.00019785523,0.3819243311882019,0.008312732260674239,,
423,2490.92,-3.86,1874,4530,1918976,0.2,-0.00014976458624005318,0.0,18730,-0.000468663196079433,-1.0190436840057373,9.98082048e-05,0.00026694956,-0.23873567581176758,0.0025264318101108074,,
423,2490.92,-3.88,1875,4532,1920000,0.2,0.0028775734826922417,0.021875,18740,-0.003392567113041878,-1.1627209544181825,9.980810240000001e-05,0.00543061,0.42334139347076416,0.01779539119452238,,
423,2490.92,-3.88,1876,4533,1921024,0.2,0.002386853564530611,0.0,18750,-0.0005580099299550056,-0.9204095482826233,9.9808e-05,0.00034429168,0.5997395515441895,0.010252213198691606,,
423,2490.92,-3.88,1877,4534,1922048,0.2,-0.0007042828947305679,0.0041015625,18760,-0.0010254401713609695,-1.1980812788009643,9.98078976e-05,0.0021230637,-0.5897777080535889,0.0035714747849851848,,
423,2495.12,-3.86,1878,4536,1923072,0.2,0.0019405854400247335,0.00029296875,18770,-0.00023183994926512241,-0.7854449868202209,9.98077952e-05,0.0004489416,0.6178519427776337,0.005256665730848908,,
424,2495.12,-3.86,1879,4537,1924096,0.2,5.797483026981354e-07,0.00029296875,18780,-0.0012302685296162962,-0.9613487303256989,9.980769280000001e-05,0.0004115302,0.46693503856658936,0.007113674050197005,,
424,2495.12,-3.86,1880,4539,1925120,0.2,0.0006879623979330063,0.00078125,18790,-0.0014965918264351786,-1.029922640323639,9.980759040000001e-05,0.0006173134,0.32125574350357056,0.007983529753983021,,
424,2510.05,-3.82,1881,4540,1926144,0.2,-0.0007300337892957032,0.00048828125,18800,-0.0007396469591185451,-0.9024277806282044,9.9807488e-05,0.00041901844,-1.5123779773712158,0.002251755993347615,,
424,2510.05,-3.82,1882,4542,1927168,0.2,0.005527867935597897,0.000390625,18810,-0.0017838964005932212,-0.8077464759349823,9.98073856e-05,0.00065673696,0.2831506133079529,0.02088922541588545,,
424,2510.05,-3.82,1883,4543,1928192,0.2,-0.003513868898153305,0.0103515625,18820,-0.002147472300566733,-0.9099275469779968,9.98072832e-05,0.002685559,-0.5240552425384521,0.0021250403602607547,,
424,2524.3,-3.8,1884,4544,1929216,0.2,0.0025621892418712378,0.00078125,18830,-0.000324960658326745,-1.136716330051422,9.98071808e-05,0.0009080409,0.20282715559005737,0.008114745747298003,,
424,2524.3,-3.8,1885,4546,1930240,0.2,0.003503108397126198,0.0013671875,18840,-0.000588606228120625,-1.0376457810401916,9.980707840000001e-05,0.0008953103,0.5906192064285278,0.010313893761485815,,
424,2524.3,-3.8,1886,4547,1931264,0.2,0.0019239604007452726,0.0,18850,-0.0001252522226423025,-1.1992716670036316,9.9806976e-05,0.00011454766,0.5735799968242645,0.005291601084172726,,
424,2539.1,-3.78,1887,4548,1932288,0.2,0.004088408313691616,0.0,18860,-0.00037818558048456906,-0.8696317076683044,9.980687360000001e-05,0.00033778188,0.5849824845790863,0.011013358552008867,,
424,2539.1,-3.78,1888,4550,1933312,0.2,0.00232720747590065,0.01357421875,18870,-0.003101763012818992,-0.9738274931907653,9.98067712e-05,0.004328959,0.4844886064529419,0.017273459024727343,,
424,2548.12,-3.78,1889,4551,1934336,0.2,0.0027895329985767603,0.0025390625,18880,-0.0005241939099505544,-0.9245276510715484,9.98066688e-05,0.0012336841,0.4665418267250061,0.008848030958324671,,
425,2548.12,-3.78,1890,4552,1935360,0.2,0.0044176168739795685,0.00361328125,18890,-0.0023844844195991754,-0.9741000294685364,9.980656640000001e-05,0.0017262807,0.5313954055309296,0.020980289950966836,,
425,2557.79,-3.76,1891,4554,1936384,0.2,0.003029400482773781,0.0140625,18900,-0.0021009944379329682,-1.1423190474510192,9.9806464e-05,0.0029528078,0.38276612758636475,0.012994769774377347,,
425,2557.79,-3.76,1892,4555,1937408,0.2,0.0005929766921326518,0.0,18910,-0.0001848576357588172,-1.033044445514679,9.980636160000001e-05,0.000264857,-0.37540698051452637,0.0038086356595158576,,
425,2557.79,-3.76,1893,4557,1938432,0.2,-0.0009345235303044319,9.765625e-05,18920,-0.000952114281244576,-0.9683636665344239,9.98062592e-05,0.00041588797,-0.13143503665924072,0.0027728771325200795,,
425,2557.79,-3.75,1894,4558,1939456,0.2,0.0007054770831018686,0.0013671875,18930,-0.0009107504971325398,-1.074809491634369,9.98061568e-05,0.0010059361,0.4101666212081909,0.006303277099505067,,
425,2557.79,-3.75,1895,4560,1940480,0.2,-0.00032863859087228775,0.0025390625,18940,-0.0011293443385511637,-0.9992855250835418,9.980605440000001e-05,0.0012777196,0.6331210136413574,0.004715765593573451,,
425,2557.79,-3.75,1896,4561,1941504,0.2,0.0007123928517103195,0.00302734375,18950,-0.0015862972475588321,-1.1864873766899109,9.9805952e-05,0.0016957162,0.44944918155670166,0.006478223623707891,,
425,2573.86,-3.73,1897,4562,1942528,0.2,0.002529994584619999,0.00126953125,18960,-0.0010942358756437897,-1.1898187518119812,9.98058496e-05,0.0011362056,0.4960627555847168,0.010554425418376923,,
425,2573.86,-3.73,1898,4564,1943552,0.2,0.0004687224281951785,0.0,18970,-0.0002615500707179308,-1.081584393978119,9.98057472e-05,0.00023412977,-1.3898537158966064,0.0032072792993858455,,
425,2573.86,-3.73,1899,4565,1944576,0.2,0.002225795527920127,0.00029296875,18980,-0.0006161626835819334,-1.0542610883712769,9.980564480000001e-05,0.0008696611,0.34940212965011597,0.007785259839147329,,
426,2577.52,-3.72,1900,4566,1945600,0.2,0.0016613986808806658,0.0009765625,18990,-0.0008065287955105304,-1.3433249354362489,9.98055424e-05,0.0013396727,0.44139254093170166,0.006907781586050987,,
426,2577.52,-3.72,1901,4568,1946624,0.2,0.006031026132404804,0.0,19000,-0.0003432077821344137,-1.0392452239990235,9.980544e-05,0.00022374943,0.05494105815887451,0.015422651451081038,,
426,2580.12,-3.72,1902,4569,1947648,0.2,-0.0036065177991986275,0.015234375,19010,-0.0045427510456647726,-1.2501407861709595,9.980533760000001e-05,0.004451897,0.05719435214996338,0.010451826639473439,,
426,2580.12,-3.72,1903,4570,1948672,0.2,0.01059659756720066,0.01142578125,19020,-0.002049306710250676,-1.0389852285385133,9.98052352e-05,0.0026418199,0.3097332715988159,0.029508193023502827,,
426,2580.12,-3.72,1904,4572,1949696,0.2,0.000970134511590004,0.01455078125,19030,-0.0035716664511710404,-1.0199407815933228,9.98051328e-05,0.00387526,0.4279668927192688,0.012431360688060522,,
426,2577.98,-3.71,1905,4573,1950720,0.2,0.005702627822756767,0.00068359375,19040,-0.00088879419490695,-1.0308555603027343,9.98050304e-05,0.0009453634,0.20431697368621826,0.016941804252564908,,
426,2562.04,-3.73,1906,4574,1951744,0.2,0.002013775985687971,0.00615234375,19050,-0.0031493800226598976,-0.9030809342861176,9.980492800000001e-05,0.0023262927,0.5518103241920471,0.01947882641106844,,
426,2562.04,-3.73,1907,4576,1952768,0.2,0.006699244491755962,0.0234375,19060,-0.0045170198194682595,-0.9229052782058715,9.980482560000001e-05,0.00496374,0.4549117684364319,0.027108770236372946,,
426,2562.04,-3.73,1908,4577,1953792,0.2,0.007192349061369896,0.00263671875,19070,-0.0008679328020662069,-0.824308454990387,9.98047232e-05,0.0013326744,0.6372734904289246,0.018955570086836813,,
426,2565.1,-3.71,1909,4578,1954816,0.2,0.0007529791910201311,0.00126953125,19080,-0.0007022634847089649,-1.1780986547470094,9.98046208e-05,0.0011727134,-0.1465228796005249,0.007140608038753271,,
427,2565.1,-3.71,1910,4580,1955840,0.2,0.004177447408437729,0.0,19090,-0.0004372950177639723,-0.8778649568557739,9.98045184e-05,0.00046180806,0.6823279559612274,0.010328586399555206,,
427,2565.1,-3.71,1911,4581,1956864,0.2,0.0005298112519085407,0.0,19100,-0.0005056283203884959,-1.2067564010620118,9.9804416e-05,0.00083066354,-1.2045161724090576,0.004458100837655366,,
427,2577.89,-3.68,1912,4582,1957888,0.2,-0.001974614802747965,0.0029296875,19110,-0.002701219916343689,-1.1409221172332764,9.980431360000001e-05,0.0017084606,-0.1267716884613037,0.010338361188769341,,
427,2577.89,-3.68,1913,4583,1958912,0.2,-0.0007336018607020378,0.005859375,19120,-0.0014394589466974138,-1.129267978668213,9.98042112e-05,0.0020953123,0.3611457347869873,0.006472766306251288,,
427,2577.89,-3.68,1914,4585,1959936,0.2,0.0022223684936761856,0.00654296875,19130,-0.001496103242971003,-1.1317375659942628,9.980410880000001e-05,0.0022700164,0.41473937034606934,0.01206310372799635,,
427,2577.89,-3.66,1915,4586,1960960,0.2,-0.0006424871971830726,0.00029296875,19140,-0.0004839716712012887,-1.0165199160575866,9.98040064e-05,0.0006401336,-2.28847336769104,0.0022382068680599334,,
427,2577.89,-3.66,1916,4587,1961984,0.2,0.0026592621579766273,0.00048828125,19150,-0.0008875394705682993,-0.957942533493042,9.9803904e-05,0.00069644017,0.051766157150268555,0.010478144232183694,,
427,2586.45,-3.66,1917,4589,1963008,0.2,0.004074679687619209,0.00029296875,19160,-0.000499611278064549,-0.9747812569141387,9.980380160000001e-05,0.00089716393,0.5371097922325134,0.012188771925866603,,
427,2586.45,-3.66,1918,4590,1964032,0.2,0.003213934600353241,0.00498046875,19170,-0.0015414288267493249,-0.9931096792221069,9.98036992e-05,0.0016018383,0.5922189652919769,0.013689225167036056,,
427,2586.45,-3.66,1919,4591,1965056,0.2,0.003343586577102542,0.0,19180,7.169593591243029e-05,-0.9883789479732513,9.980359680000001e-05,8.404705e-05,0.48866409063339233,0.008179135993123055,,
428,2586.45,-3.67,1920,4592,1966080,0.2,-0.0005979025736451149,0.0,19190,-0.0006207837024703622,-1.1756062984466553,9.98034944e-05,0.0002271763,-0.2727869749069214,0.002826174534857273,,
428,2586.45,-3.67,1921,4594,1967104,0.2,0.0026219298597425222,0.0,19200,-0.00026900137308984997,-1.0641014456748963,9.980339200000001e-05,0.000105591214,0.5562836229801178,0.006984880659729242,,
428,2586.45,-3.67,1922,4595,1968128,0.2,-0.0019202609546482563,0.0005859375,19210,-0.0012304144678637386,-1.1438205242156982,9.98032896e-05,0.00082998036,-0.47388482093811035,0.002443272667005658,,
428,2587.91,-3.63,1923,4596,1969152,0.2,-0.0024792025797069073,0.0115234375,19220,-0.0017318245023488998,-1.1663904190063477,9.98031872e-05,0.0036440967,-2.5282816886901855,0.0015019305748865009,,
428,2587.91,-3.63,1924,4598,1970176,0.2,0.00172047084197402,0.00029296875,19230,-0.0012473517097532749,-0.8077991664409637,9.98030848e-05,0.0005532114,0.5304655730724335,0.011383173801004887,,
428,2591.51,-3.63,1925,4599,1971200,0.2,-0.0031524267978966236,0.0068359375,19240,-0.0031834291759878395,-1.1166078805923463,9.98029824e-05,0.0023886815,0.2549974322319031,0.00734783336520195,,
428,2591.51,-3.63,1926,4600,1972224,0.2,0.0020913314074277878,0.013671875,19250,-0.0025553619023412468,-1.0347474098205567,9.980288000000001e-05,0.004249131,0.425453782081604,0.017252499982714654,,
428,2593.46,-3.63,1927,4602,1973248,0.2,0.005315824877470732,0.00625,19260,-0.0003592286491766572,-0.9330505549907684,9.98027776e-05,0.0017579509,0.4103928208351135,0.013166989665478468,,
428,2593.46,-3.63,1928,4603,1974272,0.2,0.002275429666042328,0.001171875,19270,-0.0017054388765245676,-0.8541526973247529,9.98026752e-05,0.0009440847,0.6965606510639191,0.014060510974377393,,
428,2580.46,-3.64,1929,4604,1975296,0.2,0.00608633179217577,0.00185546875,19280,-0.00029773898422718047,-1.0842726945877075,9.980257280000001e-05,0.0011145546,0.6060214638710022,0.014011538866907359,,
429,2569.52,-3.66,1930,4606,1976320,0.2,-0.0015546483919024467,0.0109375,19290,-0.003706152131780982,-0.9149489760398865,9.98024704e-05,0.0032360395,0.7000303268432617,0.012447084300220013,,
429,2559.43,-3.66,1931,4607,1977344,0.2,0.0068762898445129395,0.0064453125,19300,-0.0007930650026537478,-0.9877960383892059,9.9802368e-05,0.0022904673,0.6472187936306,0.018897996842861177,,
429,2559.43,-3.66,1932,4608,1978368,0.2,0.0026895562186837196,0.00078125,19310,-0.0015306924004107713,-0.8931658685207366,9.98022656e-05,0.0008035577,0.6456464529037476,0.01537983538582921,,
429,2559.43,-3.66,1933,4609,1979392,0.2,0.0029554381035268307,0.00380859375,19320,-0.0009528966853395105,-1.1126846194267273,9.980216320000001e-05,0.0017905803,0.6678202450275421,0.010266252234578133,,
429,2563.36,-3.66,1934,4611,1980416,0.2,0.0006765960715711117,0.000390625,19330,-0.0009008790599182248,-1.0119267582893372,9.980206080000001e-05,0.0009548835,0.6249307692050934,0.008593100123107433,,
429,2563.36,-3.66,1935,4612,1981440,0.2,0.003765720408409834,0.0001953125,19340,-3.890963271260262e-05,-0.9611729085445404,9.98019584e-05,0.00031606905,0.6756186783313751,0.009337685815989972,,
429,2563.36,-3.67,1936,4613,1982464,0.2,-0.000975394737906754,0.0060546875,19350,-0.001605124701745808,-1.1712287187576294,9.980185600000001e-05,0.0023088322,0.1991891860961914,0.004528242140077054,,
429,2563.36,-3.67,1937,4614,1983488,0.2,0.0002989696804434061,0.0033203125,19360,-0.0009801563806831836,-0.9934627294540406,9.98017536e-05,0.00203416,0.0749242901802063,0.005330458143725991,,
429,2563.36,-3.67,1938,4616,1984512,0.2,-0.001097559928894043,0.01591796875,19370,-0.003117649396881461,-1.0489012241363525,9.98016512e-05,0.0045651016,0.6191862225532532,0.009692045487463474,,
429,2581.09,-3.66,1939,4617,1985536,0.2,0.0005522419232875109,9.765625e-05,19380,-0.0006129574729129672,-1.0602684259414672,9.98015488e-05,0.00065083173,0.4613415598869324,0.007141290558502078,,
430,2581.09,-3.66,1940,4619,1986560,0.2,0.000912962481379509,0.01884765625,19390,-0.0014293639222159981,-1.0466096162796021,9.980144640000002e-05,0.0045075845,0.5255962312221527,0.0065472438931465145,,
430,2581.09,-3.66,1941,4620,1987584,0.2,-0.00013135152403265238,0.0001953125,19400,-0.0005400162190198898,-0.8319182455539703,9.980134400000001e-05,0.00051516853,-0.8314120769500732,0.002383231814019382,,
430,2581.09,-3.64,1942,4621,1988608,0.2,0.005115659441798925,0.0,19410,-0.0002918715123087168,-0.8641139924526214,9.98012416e-05,0.00011976104,0.474600613117218,0.012584281526505947,,
430,2581.09,-3.64,1943,4623,1989632,0.2,-0.0006036912091076374,0.00166015625,19420,-0.001920526148751378,-1.0586887359619142,9.98011392e-05,0.0012661967,0.47885429859161377,0.007730871066451072,,
430,2581.09,-3.64,1944,4624,1990656,0.2,-0.0035902420058846474,0.0046875,19430,-0.0024783804779872297,-1.2118101239204406,9.980103680000001e-05,0.002500865,0.3301038146018982,0.00839726636186242,,
430,2593.23,-3.63,1945,4625,1991680,0.2,0.007158187218010426,0.005078125,19440,0.00011824308894574642,-0.9067921340465546,9.98009344e-05,0.0011972956,0.3340579867362976,0.015631507243961097,,
430,2593.23,-3.63,1946,4627,1992704,0.2,0.0021172366105020046,0.0,19450,-0.0005158521700650454,-1.184727704524994,9.9800832e-05,0.00047588258,0.7063747942447662,0.007639686856418848,,
430,2584.62,-3.65,1947,4628,1993728,0.2,0.0031612440943717957,0.00419921875,19460,-0.001839842274785042,-1.3405364871025085,9.98007296e-05,0.0021865407,0.5312720537185669,0.015176032204180956,,
430,2584.62,-3.65,1948,4630,1994752,0.2,0.003205330576747656,0.0,19470,-8.746330859139561e-05,-0.9136336028575898,9.980062720000001e-05,0.00021270744,0.5564839541912079,0.011095499247312545,,
430,2584.62,-3.65,1949,4631,1995776,0.2,0.0021051650401204824,0.008203125,19480,-0.0016936488100327551,-1.297385859489441,9.98005248e-05,0.0028776843,0.5732225775718689,0.01018422208726406,,
431,2584.62,-3.65,1950,4632,1996800,0.2,-0.0007746006594970822,0.00048828125,19490,-0.0008642853237688542,-1.1883826017379762,9.98004224e-05,0.0005232093,-0.3483858108520508,0.00329652929212898,,
431,2584.62,-3.65,1951,4634,1997824,0.2,0.0004821792244911194,0.00048828125,19500,-0.0014276260510087014,-1.1103681683540345,9.980032000000001e-05,0.0011148389,0.42403262853622437,0.008170913625508546,,
431,2584.62,-3.65,1952,4636,1998848,0.2,0.005087333265691996,0.0017578125,19510,-0.0005934999557211995,-1.0283671855926513,9.98002176e-05,0.0011236286,0.3522544503211975,0.013390814419835806,,
431,2592.7,-3.62,1953,4637,1999872,0.2,0.007271946407854557,9.765625e-05,19520,-0.00036558774299919603,-1.1310301780700684,9.98001152e-05,0.0004062622,0.06695669889450073,0.01694857031106949,,
,,,,,2000000,0.2,-0.0006302399560809135,0.00859375,19530,-0.004159952327609062,-1.042028272151947,9.98000128e-05,0.003140673,0.18743973970413208,0.015734856482595205,2875.85,-2.51
407,2592.7,-3.62,1954,4915,2000896,,,,,,,,,,,,
407,2592.7,-3.62,1955,4916,2001920,0.2,0.00028980011120438576,0.00810546875,19540,-0.0018017599359154701,-0.9080464482307434,9.979991040000001e-05,0.0026691079,0.24494820833206177,0.009061542432755232,,
407,2592.7,-3.62,1956,4918,2002944,0.2,0.0042225331999361515,0.0001953125,19550,-0.0004771643783897161,-0.9867293119430542,9.979980800000001e-05,0.0006597182,0.4313161373138428,0.01343901278451085,,
407,2612.59,-3.6,1957,4919,2003968,0.2,0.00021250895224511623,0.00107421875,19560,-0.0001860929245594889,-0.9035636126995087,9.97997056e-05,0.0005339321,-1.1288354396820068,0.00298692062497139,,
407,2612.59,-3.6,1958,4920,2004992,0.2,0.0005731899291276932,0.0017578125,19570,-0.00130223702872172,-0.9698488235473632,9.97996032e-05,0.001366199,0.4490430951118469,0.007565945805981755,,
407,2614.18,-3.56,1959,4922,2006016,0.2,-0.00032068812288343906,0.0,19580,2.3627339396625756e-05,-1.003118896484375,9.97995008e-05,0.00014706797,-1.3083653450012207,0.0018231183290481567,,
407,2614.18,-3.56,1960,4923,2007040,0.2,-0.0021933214738965034,0.00087890625,19590,-0.0013002825202420355,-1.1744132161140441,9.97993984e-05,0.0013081855,-1.4138379096984863,0.0016905549797229468,,
407,2614.18,-3.56,1961,4925,2008064,0.2,0.004842519760131836,0.00107421875,19600,-0.0012968639959581197,-1.2143505811691284,9.979929600000001e-05,0.001551193,0.339640736579895,0.019250135868787766,,
407,2614.18,-3.57,1962,4926,2009088,0.2,0.0005466863512992859,0.0033203125,19610,-0.0003812046837992966,-1.127592396736145,9.97991936e-05,0.0017174423,-1.5403542518615723,0.0033081706147640943,,
407,2614.18,-3.57,1963,4927,2010112,0.2,-0.0007316226838156581,0.000390625,19620,-0.0006720841396600008,-1.1062522530555725,9.979909120000001e-05,0.0005491619,-1.8663280010223389,0.0021353227202780545,,
408,2614.18,-3.57,1964,4929,2011136,0.2,0.004532728809863329,0.0,19630,-0.0003966342657804489,-1.20962233543396,9.97989888e-05,0.0003134457,0.4430396556854248,0.012548115290701389,,
408,2614.18,-3.58,1965,4930,2012160,0.2,-0.005980977788567543,0.01728515625,19640,-0.004213724308647216,-1.1874717831611634,9.97988864e-05,0.0054702247,0.4643133282661438,0.005919148679822683,,
408,2614.18,-3.58,1966,4931,2013184,0.2,0.002502880059182644,0.0373046875,19650,-0.00177338442299515,-1.1596148490905762,9.979878400000001e-05,0.005364244,0.25667649507522583,0.009025186952203511,,
408,2614.18,-3.58,1967,4933,2014208,0.2,0.004141166806221008,0.00048828125,19660,-0.0013332027243450283,-1.0236255764961242,9.979868160000002e-05,0.00085461466,0.13066011667251587,0.015444654133170843,,
408,2617.71,-3.59,1968,4934,2015232,0.2,0.001257272670045495,0.00029296875,19670,-0.0004928902257233858,-1.0784900307655334,9.979857920000001e-05,0.0005745078,0.6012492179870605,0.005149213969707489,,
408,2617.71,-3.59,1969,4935,2016256,0.2,-0.0031582836527377367,0.0083984375,19680,-0.003089979849755764,-0.8328346073627472,9.97984768e-05,0.002781738,0.533666342496872,0.005632068496197462,,
408,2617.71,-3.59,1970,4937,2017280,0.2,0.009586368687450886,0.001171875,19690,-0.00037152267759665847,-0.8364511728286743,9.979837440000001e-05,0.00080897193,0.16226017475128174,0.023794274590909482,,
408,2617.71,-3.55,1971,4938,2018304,0.2,0.0036289056297391653,0.00048828125,19700,-0.00021880886051803828,-0.9411270260810852,9.9798272e-05,0.00051076664,0.3010234832763672,0.00900092301890254,,
408,2617.71,-3.55,1972,4939,2019328,0.2,-0.0015377404633909464,0.002734375,19710,-0.0012354967882856726,-1.0654241442680359,9.97981696e-05,0.0017693073,-0.10509097576141357,0.0028697168687358498,,
408,2617.71,-3.55,1973,4940,2020352,0.2,-0.003092195140197873,0.0017578125,19720,-0.0017318558879196645,-0.714264976978302,9.97980672e-05,0.0012569918,-0.8171306848526001,0.0015615751035511494,,
408,2617.71,-3.56,1974,4942,2021376,0.2,0.003968728706240654,0.00107421875,19730,-0.0007452248129993678,-1.0606912136077882,9.97979648e-05,0.0011025144,0.4043540358543396,0.01260686656460166,,
409,2617.71,-3.56,1975,4943,2022400,0.2,-0.0012068536598235369,0.00048828125,19740,-0.0015839934349060059,-1.2712671875953674,9.979786240000001e-05,0.00094466016,0.33713579177856445,0.007298092311248183,,
