#{"t_start": 1639654336.9164536, "env_id": null}
r,l,t
2,3000,12561.026002
-3,3000,12565.020538
0,3000,12569.024029
0,3000,12572.91297
-1,3000,12576.823826
-3,3000,12580.41858
-1,3000,12584.290123
-2,3000,12587.925625
-2,3000,12591.709857
-3,3000,12595.56831
-1,3000,12599.432614
0,3000,12603.683969
-1,3000,12608.366625
-3,3000,12610.905538
0,3000,12613.331811
0,3000,12615.995056
-1,3000,12619.366953
1,3000,12622.927583
-1,3000,12627.028047
0,3000,12630.096309
0,3000,12633.973588
1,3000,12637.174868
-2,3000,12640.561748
2,3000,12643.565827
-1,3000,12646.048229
0,3000,12648.759735
1,3000,12651.64156
1,3000,12654.815302
1,3000,12657.339214
1,3000,12659.888025
-2,3000,12662.633389
-1,3000,12665.322546
0,3000,12668.581319
0,3000,12671.028629
0,3000,12673.643564
-1,3000,12676.501832
0,3000,12679.747213
0,3000,12682.676133
1,3000,12685.263883
0,3000,12687.793417
-2,3000,12690.448612
-3,3000,12692.882862
1,3000,12695.321517
0,3000,12697.961355
2,3000,12701.4
0,3000,12705.605544
0,3000,12708.926269
-1,3000,12711.63594
-1,3000,12714.060038
-1,3000,12716.435013
0,3000,12718.939506
-3,3000,12721.498669
0,3000,12723.840809
2,3000,12726.072114
1,3000,12728.289239
-2,3000,12731.198903
0,3000,12734.239538
-1,3000,12736.79547
0,3000,12739.156467
1,3000,12741.797836
1,3000,12744.359167
-1,3000,12746.733479
2,3000,12749.261267
-1,3000,12751.723058
-1,3000,12754.139434
0,3000,12756.593339
-1,3000,12759.110132
-1,3000,12762.332241
0,3000,12764.954563
0,3000,12767.410368
0,3000,12770.069548
-1,3000,12773.005099
-1,3000,12775.699071
0,3000,12778.404963
-1,3000,12780.837224
0,3000,12783.22576
0,3000,12785.616002
0,3000,12788.938613
-1,3000,12791.552361
0,3000,12794.09402
-1,3000,12796.85082
0,3000,12799.504812
0,3000,12802.31713
0,3000,12805.175619
0,3000,12808.323182
0,3000,12810.831355
-1,3000,12813.289239
-1,3000,12815.92972
-1,3000,12818.524699
2,3000,12820.906013
0,3000,12823.710507
0,3000,12826.300139
0,3000,12829.051929
0,3000,12831.650771
1,3000,12834.049187
1,3000,12836.474678
-1,3000,12840.040177
0,3000,12842.744605
0,3000,12845.704065
-2,3000,12848.342782
1,3000,12850.803781
-3,3000,12853.210541
1,3000,12855.808379
-1,3000,12858.46562
-1,3000,12861.549766
-1,3000,12864.776466
0,3000,12867.578274
0,3000,12870.289595
0,3000,12872.92915
0,3000,12875.749702
0,3000,12878.663179
0,3000,12881.635423
0,3000,12885.495348
-1,3000,12889.323341
-2,3000,12893.224048
0,3000,12897.212216
0,3000,12902.084519
-1,3000,12906.259409
0,3000,12910.637716
1,3000,12914.888305
-2,3000,12918.942377
-2,3000,12923.560915
0,3000,12927.922755
-1,3000,12932.045723
-1,3000,12936.679243
-1,3000,12941.103173
0,3000,12946.234921
-1,3000,12950.733468
0,3000,12955.308859
-1,3000,12959.359026
1,3000,12963.10012
0,3000,12966.72681
-1,3000,12970.396841
-1,3000,12974.041841
0,3000,12977.688788
-1,3000,12981.30993
-2,3000,12984.92013
-2,3000,12988.60714
0,3000,12992.409836
-2,3000,12996.296032
-1,3000,13000.309941
0,3000,13004.297492
-2,3000,13008.436529
0,3000,13013.377803
3,3000,13017.800411
-2,3000,13022.351333
-1,3000,13025.278476
-2,3000,13028.563394
0,3000,13031.79171
-1,3000,13034.505017
-1,3000,13037.585003
0,3000,13040.175063
0,3000,13042.721997
-1,3000,13045.468947
-1,3000,13048.469199
0,3000,13051.864932
0,3000,13055.187648
1,3000,13058.242288
0,3000,13062.179985
0,3000,13065.595566
0,3000,13068.197384
-1,3000,13070.873335
0,3000,13073.58578
-1,3000,13076.053321
0,3000,13078.722511
2,3000,13081.355098
0,3000,13084.15047
0,3000,13086.961496
0,3000,13089.356533
0,3000,13091.800511
-2,3000,13094.041565
1,3000,13096.599554
1,3000,13099.18689
0,3000,13101.819144
0,3000,13104.341531
-1,3000,13106.898389
-1,3000,13109.783054
1,3000,13112.99141
-3,3000,13115.598299
0,3000,13118.159751
1,3000,13120.46985
0,3000,13122.694851
1,3000,13124.939876
0,3000,13127.209774
1,3000,13129.519963
-2,3000,13131.763848
-2,3000,13134.008683
0,3000,13136.382538
-1,3000,13138.605909
0,3000,13141.05743
-2,3000,13143.389015
0,3000,13145.62101
0,3000,13147.855754
0,3000,13150.186477
-1,3000,13152.665451
-1,3000,13155.21853
1,3000,13158.734358
-1,3000,13161.307744
-1,3000,13164.039203
1,3000,13166.949671
1,3000,13169.522682
-1,3000,13172.599695
0,3000,13175.783822
0,3000,13178.554789
2,3000,13181.014461
0,3000,13184.080099
0,3000,13186.363159
-1,3000,13188.706478
1,3000,13191.328335
1,3000,13193.996102
-1,3000,13196.419914
-1,3000,13198.843666
-1,3000,13201.171129
1,3000,13203.713152
-2,3000,13206.50035
1,3000,13208.99536
0,3000,13211.486562
-1,3000,13214.270966
1,3000,13217.078329
0,3000,13219.63856
0,3000,13222.393011
2,3000,13224.82278
-2,3000,13227.223088
1,3000,13229.775028
2,3000,13232.268065
-1,3000,13235.319304
0,3000,13237.898627
-1,3000,13240.194889
-1,3000,13242.921422
0,3000,13245.864572
2,3000,13248.437383
-1,3000,13251.280587
-1,3000,13253.949234
1,3000,13256.267796
0,3000,13258.963194
0,3000,13261.578651
-1,3000,13263.997627
0,3000,13266.523319
-2,3000,13269.499987
-1,3000,13271.85058
-2,3000,13274.290545
-1,3000,13276.982651
0,3000,13279.355768
1,3000,13281.601995
-2,3000,13284.205379
1,3000,13287.865052
0,3000,13291.953723
-1,3000,13296.285715
-1,3000,13299.580394
0,3000,13302.947055
0,3000,13307.31465
0,3000,13311.539943
1,3000,13315.252363
-1,3000,13319.078315
-2,3000,13322.870769
0,3000,13326.862983
0,3000,13330.999073
0,3000,13335.239097
0,3000,13339.257959
0,3000,13343.35809
0,3000,13347.260278
-2,3000,13351.020455
-2,3000,13355.30361
-1,3000,13359.400997
-1,3000,13362.871305
-2,3000,13366.545963
1,3000,13370.099706
1,3000,13373.834313
0,3000,13377.689445
-4,3000,13381.505715
0,3000,13385.158113
-2,3000,13388.928211
-1,3000,13392.641917
-4,3000,13395.89579
0,3000,13399.183532
0,3000,13402.504702
0,3000,13405.835682
0,3000,13409.596771
0,3000,13413.717031
1,3000,13416.078833
0,3000,13418.389273
0,3000,13420.819408
-1,3000,13423.113899
1,3000,13425.368734
1,3000,13427.630215
0,3000,13429.889798
2,3000,13432.400656
1,3000,13435.063749
0,3000,13437.363922
-1,3000,13439.676591
0,3000,13441.914366
-1,3000,13444.220034
-1,3000,13446.505597
-1,3000,13448.786878
-1,3000,13451.029788
0,3000,13453.255435
-1,3000,13455.568749
0,3000,13458.283884
0,3000,13461.156943
2,3000,13464.57465
0,3000,13467.389062
-1,3000,13469.938239
0,3000,13472.200381
-1,3000,13474.454704
0,3000,13476.691944
1,3000,13478.939227
1,3000,13482.225893
0,3000,13484.94711
-1,3000,13487.983512
0,3000,13490.778303
0,3000,13493.340747
0,3000,13495.958643
0,3000,13498.846055
0,3000,13501.606628
0,3000,13504.731814
0,3000,13507.434386
-1,3000,13510.050477
0,3000,13513.998
1,3000,13518.752422
-1,3000,13522.406024
1,3000,13526.345531
0,3000,13529.61537
0,3000,13533.346224
0,3000,13536.771223
0,3000,13539.769363
0,3000,13542.566427
0,3000,13545.152563
0,3000,13547.883076
0,3000,13551.073495
-1,3000,13554.276475
-1,3000,13557.312978
0,3000,13559.870393
0,3000,13563.093729
-1,3000,13565.992862
0,3000,13568.54565
0,3000,13571.118271
0,3000,13573.559779
-1,3000,13576.185464
1,3000,13578.683291
0,3000,13581.082811
-1,3000,13583.906595
0,3000,13587.180954
0,3000,13590.032931
-2,3000,13592.743202
0,3000,13595.638516
0,3000,13597.987474
-2,3000,13600.376213
0,3000,13603.033345
1,3000,13606.741561
2,3000,13610.355245
-2,3000,13614.238986
0,3000,13617.788946
0,3000,13620.76956
-1,3000,13623.114401
0,3000,13625.452152
0,3000,13628.068998
-1,3000,13630.386247
1,3000,13632.7586
0,3000,13635.236522
-1,3000,13638.532511
1,3000,13641.050688
1,3000,13643.738392
-1,3000,13646.958444
-2,3000,13650.014124
-2,3000,13652.804143
-1,3000,13655.477506
-1,3000,13658.441333
0,3000,13661.160277
1,3000,13663.981412
1,3000,13666.844613
0,3000,13669.30119
0,3000,13672.386883
-1,3000,13675.153745
0,3000,13677.65681
-1,3000,13680.292483
-3,3000,13683.013416
0,3000,13685.709991
0,3000,13688.021524
0,3000,13692.002813
-3,3000,13695.817809
-2,3000,13699.265252
0,3000,13703.083528
0,3000,13707.095099
1,3000,13711.050655
-1,3000,13714.620692
0,3000,13718.345801
0,3000,13721.976088
0,3000,13725.493523
-1,3000,13729.213022
2,3000,13732.614595
-1,3000,13736.087494
0,3000,13739.649576
-2,3000,13743.374178
0,3000,13746.9466
-1,3000,13750.772658
-1,3000,13754.094281
0,3000,13757.972216
0,3000,13761.776688
0,3000,13765.303271
-2,3000,13768.76984
-1,3000,13772.434288
-1,3000,13777.084077
1,3000,13781.022037
-2,3000,13784.719566
-1,3000,13788.314502
0,3000,13792.847507
-4,3000,13796.965064
1,3000,13801.230927
0,3000,13805.095388
-2,3000,13808.47855
1,3000,13812.047475
0,3000,13815.777152
0,3000,13818.677523
-2,3000,13821.738266
-2,3000,13825.317515
-1,3000,13827.886913
-2,3000,13830.267684
2,3000,13832.661813
-1,3000,13834.967353
-1,3000,13837.229414
0,3000,13839.870024
0,3000,13843.307198
0,3000,13845.59847
1,3000,13848.690428
1,3000,13851.3363
1,3000,13853.795004
-1,3000,13856.289934
-1,3000,13859.215812
-1,3000,13862.096081
0,3000,13864.513189
-1,3000,13867.183637
0,3000,13869.671013
-1,3000,13872.255716
-1,3000,13874.869843
-1,3000,13877.907928
0,3000,13880.918027
-1,3000,13883.8796
0,3000,13886.431242
-1,3000,13888.760232
-2,3000,13890.998864
-1,3000,13893.293554
0,3000,13895.571579
-1,3000,13897.850197
1,3000,13900.102696
-2,3000,13902.35815
-1,3000,13904.656991
0,3000,13906.969106
3,3000,13909.265203
-1,3000,13911.51819
2,3000,13913.782828
-2,3000,13916.030936
0,3000,13918.343554
0,3000,13920.602038
-1,3000,13922.8413
0,3000,13925.097266
1,3000,13927.348716
-2,3000,13929.61047
-1,3000,13931.983011
1,3000,13934.942021
-1,3000,13937.521834
-1,3000,13940.11569
-1,3000,13942.963146
0,3000,13945.441144
2,3000,13947.702698
-2,3000,13950.137596
0,3000,13952.7593
-1,3000,13955.976726
-2,3000,13958.421328
1,3000,13960.946836
1,3000,13963.457665
-1,3000,13966.014759
0,3000,13968.314715
-3,3000,13970.613355
-3,3000,13972.895197
0,3000,13975.206712
-1,3000,13977.468775
-2,3000,13979.733831
0,3000,13982.010965
-2,3000,13984.250561
-1,3000,13986.518483
0,3000,13988.774983
-3,3000,13991.025025
-1,3000,13993.28552
-1,3000,13996.108973
-1,3000,13998.589067
0,3000,14000.841899
-1,3000,14003.075225
0,3000,14005.381779
-1,3000,14007.695368
0,3000,14009.941175
-1,3000,14012.196298
-1,3000,14014.925985
0,3000,14017.590852
-1,3000,14019.907114
1,3000,14022.297752
-1,3000,14024.99165
0,3000,14027.277215
0,3000,14029.563267
0,3000,14032.344041
1,3000,14035.62582
1,3000,14038.900299
-2,3000,14041.402315
-1,3000,14043.774724
-2,3000,14046.156692
-3,3000,14048.680038
0,3000,14051.073933
-1,3000,14053.59296
-1,3000,14056.129506
0,3000,14058.754393
0,3000,14061.251464
0,3000,14063.829268
-1,3000,14067.581172
-2,3000,14071.497126
0,3000,14075.196074
-1,3000,14078.524815
0,3000,14081.821069
-4,2500,14084.52788
0,3000,14088.972912
1,3000,14093.099041
0,3000,14097.118018
1,3000,14100.612306
-1,3000,14104.220206
2,3000,14107.855473
-1,3000,14111.352277
-4,1959,14114.055957
0,3000,14117.385173
-2,3000,14120.663763
1,3000,14124.219729
0,3000,14128.433702
-2,3000,14132.806284
-1,3000,14136.666691
-2,3000,14140.337547
2,3000,14143.782399
0,3000,14147.542947
-1,3000,14151.434814
-2,3000,14155.727733
-1,3000,14159.118239
-1,3000,14163.055153
-1,3000,14166.474604
0,3000,14169.902851
0,3000,14173.465743
0,3000,14177.333294
-1,3000,14180.685868
0,3000,14184.619056
1,3000,14190.628113
1,3000,14193.011808
0,3000,14195.543246
0,3000,14198.021891
-1,3000,14200.320705
0,3000,14202.721213
0,3000,14205.455047
0,3000,14207.774205
0,3000,14210.440604
1,3000,14213.803653
0,3000,14216.506205
0,3000,14219.045444
0,3000,14221.721482
1,3000,14224.303679
0,3000,14227.047618
-1,3000,14229.755445
1,3000,14232.321977
-1,3000,14234.969116
0,3000,14237.573141
-1,3000,14240.100303
1,3000,14242.794689
-1,3000,14245.341495
2,3000,14248.083177
0,3000,14251.079452
0,3000,14253.963622
0,3000,14257.352063
0,3000,14260.247548
0,3000,14262.962818
0,3000,14265.482343
-2,3000,14268.850366
0,3000,14272.164131
1,3000,14275.414111
-1,3000,14278.472043
-1,3000,14281.472016
2,3000,14284.179795
0,3000,14287.238955
-1,3000,14290.091395
2,3000,14292.779699
1,3000,14295.315822
0,3000,14297.720569
0,3000,14300.483896
-1,3000,14303.324998
0,3000,14305.692298
1,3000,14308.072537
-1,3000,14310.394558
0,3000,14312.823559
0,3000,14315.269892
0,3000,14317.796233
0,3000,14320.250685
0,3000,14323.409512
0,3000,14325.814067
0,3000,14328.497064
0,3000,14332.046616
0,3000,14335.068858
-1,3000,14337.885673
-1,3000,14340.210335
0,3000,14342.507931
-1,3000,14344.828428
1,3000,14347.440484
-1,3000,14349.975188
1,3000,14352.590708
0,3000,14354.906041
0,3000,14357.699932
-1,3000,14360.480215
1,3000,14362.903581
0,3000,14365.253449
1,3000,14368.019994
0,3000,14370.699366
0,3000,14373.147238
-1,3000,14375.896832
0,3000,14378.396641
0,3000,14380.714245
-1,3000,14383.01561
0,3000,14385.320539
0,3000,14387.587709
-1,3000,14390.766542
-1,3000,14393.059751
0,3000,14395.376281
-1,3000,14397.835788
0,3000,14400.176206
0,3000,14402.605205
0,3000,14405.812926
-2,3000,14408.496324
0,3000,14410.891335
1,3000,14413.556076
0,3000,14416.149737
1,3000,14418.807518
1,3000,14421.699629
0,3000,14424.72872
0,3000,14427.294302
1,3000,14430.173611
-2,3000,14432.851482
-1,3000,14435.613849
0,3000,14438.431144
0,3000,14440.990925
0,3000,14443.660475
0,3000,14446.384445
0,3000,14448.886994
-1,3000,14451.215542
-1,3000,14454.077687
0,3000,14458.429854
-1,3000,14462.055282
1,3000,14465.42002
-2,3000,14468.801924
1,3000,14472.326625
0,3000,14476.605416
0,3000,14480.1675
1,3000,14483.512292
0,3000,14487.069621
0,3000,14491.606529
1,3000,14495.702392
-4,3000,14499.763866
-3,3000,14503.655788
-1,3000,14507.602057
0,3000,14511.706561
-2,3000,14515.4716
-2,3000,14519.527681
-1,3000,14523.451926
-2,3000,14527.666769
1,3000,14532.306737
-2,3000,14537.027541
0,3000,14540.96842
-1,3000,14544.5674
0,3000,14547.997595
2,3000,14551.433057
-1,3000,14555.246668
-3,3000,14559.297943
-1,3000,14563.156469
-3,3000,14567.169162
0,3000,14570.836124
0,3000,14574.462112
-1,3000,14578.095763
0,3000,14581.611816
0,3000,14587.140926
0,3000,14590.043161
1,3000,14592.819016
1,3000,14595.412112
-1,3000,14598.470859
0,3000,14601.879774
1,3000,14604.443473
0,3000,14606.892519
-2,3000,14609.430301
-2,3000,14612.151028
-1,3000,14614.847695
1,3000,14617.458357
-1,3000,14620.301486
-2,3000,14623.109583
-1,3000,14625.516501
-1,3000,14627.905276
1,3000,14630.417168
1,3000,14632.808407
1,3000,14635.171902
0,3000,14637.576799
2,3000,14639.932901
-2,3000,14642.274751
2,3000,14644.75163
-1,3000,14647.66156
-1,3000,14650.427486
-2,3000,14653.275764
-1,3000,14656.115657
-2,3000,14658.860697
-1,3000,14661.335175
0,3000,14663.76196
1,3000,14666.152689
1,3000,14668.52198
0,3000,14670.841973
1,3000,14673.164427
0,3000,14675.466616
-1,3000,14678.311659
-2,3000,14681.752821
-1,3000,14684.441702
-1,3000,14686.969638
0,3000,14689.462226
-1,3000,14691.878985
0,3000,14694.369648
1,3000,14696.757687
1,3000,14699.11325
-2,3000,14701.481161
-2,3000,14703.885863
1,3000,14706.421692
0,3000,14708.998965
0,3000,14711.406512
-1,3000,14713.784745
0,3000,14716.280341
-1,3000,14718.900673
1,3000,14721.537783
-3,3000,14724.265755
1,3000,14726.901048
-1,3000,14729.461914
1,3000,14732.155967
-1,3000,14734.656278
-1,3000,14737.344108
0,3000,14739.788839
1,3000,14742.136167
-1,3000,14744.928058
-1,3000,14748.683557
1,3000,14751.608283
0,3000,14754.619456
0,3000,14758.725791
0,3000,14762.619328
0,3000,14765.047414
0,3000,14768.185943
-2,3000,14771.058736
1,3000,14773.610502
1,3000,14775.956875
-2,3000,14778.970518
0,3000,14781.741041
0,3000,14784.333512
0,3000,14787.305894
-1,3000,14790.057419
0,3000,14792.800048
-1,3000,14795.546601
0,3000,14797.909578
0,3000,14801.331734
1,3000,14804.166003
-1,3000,14807.679715
0,3000,14810.6034
1,3000,14814.162328
0,3000,14817.397577
0,3000,14820.98484
-3,3000,14824.050833
1,3000,14827.0318
1,3000,14829.378071
0,3000,14831.961539
-1,3000,14834.868923
0,3000,14837.14765
0,3000,14839.5342
-2,3000,14841.901028
0,3000,14844.205017
-1,3000,14846.621129
0,3000,14848.938025
-1,3000,14851.231896
-2,3000,14853.499549
-1,3000,14856.834668
-1,3000,14860.547118
-2,3000,14864.340407
0,3000,14868.166519
-2,3000,14871.596173
0,3000,14874.923828
0,3000,14878.388922
0,3000,14881.899263
0,3000,14885.200424
-2,3000,14888.560399
-1,3000,14892.215049
0,3000,14896.142814
0,3000,14899.945793
0,3000,14903.884855
0,3000,14907.268812
0,3000,14910.599526
-2,3000,14914.190997
-1,3000,14918.356009
0,3000,14922.002655
0,3000,14925.569955
1,3000,14929.062038
-1,3000,14932.500304
-3,3000,14935.948969
-1,3000,14939.447459
0,3000,14942.866713
0,3000,14946.305696
0,3000,14949.710434
0,3000,14953.117739
0,3000,14956.819297
1,3000,14960.450915
0,3000,14964.688356
-1,3000,14968.245999
1,3000,14971.837964
0,3000,14975.767389
-2,3000,14978.269838
1,3000,14980.687079
1,3000,14983.318105
0,3000,14986.196927
1,3000,14989.056745
1,3000,14992.022521
-2,3000,14994.532355
0,3000,14997.392445
0,3000,14999.960611
1,3000,15002.563098
0,3000,15005.119586
0,3000,15007.522117
1,3000,15010.150193
0,3000,15012.58663
-1,3000,15015.158073
-1,3000,15017.592495
-1,3000,15019.971414
-2,3000,15022.399279
-2,3000,15025.205063
-2,3000,15028.017021
0,3000,15030.952332
-1,3000,15033.678306
-1,3000,15036.522761
1,3000,15039.207623
1,3000,15042.077752
2,3000,15044.73377
0,3000,15047.28096
2,3000,15049.5845
0,3000,15052.315806
0,3000,15054.818688
0,3000,15057.365021
-2,3000,15059.927867
0,3000,15062.520966
0,3000,15065.143678
0,3000,15067.74698
0,3000,15070.16554
1,3000,15072.517345
1,3000,15074.815684
-1,3000,15077.189432
0,3000,15079.502585
1,3000,15081.82416
-1,3000,15084.162852
1,3000,15086.710889
-3,3000,15089.190285
-2,3000,15091.62758
1,3000,15094.015635
0,3000,15096.57476
1,3000,15099.070215
1,3000,15101.754635
1,3000,15104.299102
0,3000,15107.140724
-1,3000,15109.719275
1,3000,15112.336007
-2,3000,15114.707918
0,3000,15117.081438
1,3000,15119.47608
0,3000,15122.398619
-1,3000,15124.692947
-1,3000,15127.773997
-1,3000,15131.086145
0,3000,15133.693112
1,3000,15136.391521
0,3000,15138.907258
0,3000,15141.4036
-1,3000,15143.985505
-1,3000,15147.028201
0,3000,15149.829079
0,3000,15152.680892
1,3000,15155.540941
0,3000,15157.978485
-1,3000,15160.549754
1,3000,15163.209554
-1,3000,15166.050016
-2,3000,15168.563301
-1,3000,15171.375924
0,3000,15174.225965
1,3000,15177.350631
0,3000,15180.052399
-1,3000,15182.992526
0,3000,15185.526676
-1,3000,15188.091669
-1,3000,15190.547296
0,3000,15193.20104
0,3000,15195.86809
0,3000,15198.373932
-1,3000,15200.98346
0,3000,15203.481017
2,3000,15206.091024
0,3000,15208.508875
-1,3000,15210.818665
-1,3000,15213.097243
0,3000,15215.421176
0,3000,15217.713549
0,3000,15220.027496
-1,3000,15222.407668
1,3000,15224.713732
1,3000,15227.077168
-1,3000,15229.395974
1,3000,15231.722446
-3,3000,15235.093783
0,3000,15238.510672
-1,3000,15241.850408
-1,3000,15245.157622
1,3000,15248.519563
-1,3000,15252.116379
-1,3000,15255.940697
-1,3000,15259.494699
0,3000,15262.809356
-1,3000,15266.414938
0,3000,15270.033832
-4,3000,15273.428751
0,3000,15277.521818
1,3000,15281.62236
1,3000,15286.019336
0,3000,15289.812685
-1,3000,15293.165955
-1,3000,15296.56415
-1,3000,15300.313013
0,3000,15304.126756
-1,3000,15307.53751
-1,3000,15310.970862
-1,3000,15314.9431
0,3000,15319.107116
0,3000,15323.617229
-1,3000,15328.017362
-3,3000,15332.528877
0,3000,15337.132149
-2,3000,15341.450655
-1,3000,15345.28416
0,3000,15349.330262
-1,3000,15353.6938
0,3000,15357.144529
-1,3000,15360.891637
0,3000,15363.286966
-2,3000,15365.754868
-2,3000,15368.301399
0,3000,15371.177516
-1,3000,15373.991432
-3,3000,15376.358367
-2,3000,15378.665882
-1,3000,15380.993889
0,3000,15383.374449
0,3000,15385.766911
-1,3000,15388.090621
-2,3000,15390.473929
-1,3000,15392.814714
0,3000,15395.15885
-2,3000,15397.463149
0,3000,15400.314287
-3,3000,15403.893731
-2,3000,15407.353781
0,3000,15410.202155
0,3000,15413.678208
0,3000,15416.541581
0,3000,15419.135613
-1,3000,15421.852337
-1,3000,15424.553727
-2,3000,15427.018084
-1,3000,15429.591597
-5,2988,15432.272449
-3,3000,15434.987918
-4,2961,15438.025646
1,3000,15440.944916
-1,3000,15443.289022
-1,3000,15445.635198
-1,3000,15448.098141
1,3000,15450.634067
-3,3000,15453.270274
1,3000,15455.94033
-1,3000,15458.786171
0,3000,15461.959796
-1,3000,15464.57575
1,3000,15467.098969
0,3000,15469.432396
-1,3000,15471.89427
-2,3000,15474.419658
-3,3000,15477.071666
-3,3000,15479.735156
0,3000,15482.351203
-1,3000,15485.550684
1,3000,15488.44059
-1,3000,15491.07775
0,3000,15493.928252
-2,3000,15496.709717
1,3000,15499.197759
0,3000,15501.629818
-1,3000,15504.333872
-2,3000,15506.885963
-2,3000,15509.467119
-1,3000,15512.003593
-1,3000,15514.677945
-2,3000,15517.327291
0,3000,15520.143498
-2,3000,15522.907056
-1,3000,15525.551059
1,3000,15528.070537
2,3000,15530.69782
-2,3000,15533.687546
0,3000,15536.341449
-1,3000,15539.299067
-1,3000,15541.975737
-2,3000,15545.032943
-1,3000,15547.640414
-1,3000,15550.69396
-1,3000,15553.377645
0,3000,15555.674865
0,3000,15557.987517
0,3000,15560.291372
-1,3000,15562.677439
-1,3000,15565.464815
-2,3000,15567.78861
-3,3000,15570.295544
0,3000,15572.681603
0,3000,15575.294919
-1,3000,15577.735004
0,3000,15580.282449
-2,3000,15582.864682
0,3000,15585.604315
0,3000,15588.223408
0,3000,15590.76548
0,3000,15593.167955
-4,3000,15595.437327
-2,3000,15597.716525
-1,3000,15600.16625
0,3000,15602.491692
1,3000,15604.779781
-1,3000,15607.196691
0,3000,15609.657801
-1,3000,15612.085305
-1,3000,15614.397895
-1,3000,15616.718951
0,3000,15619.026402
-2,3000,15622.342592
-1,3000,15625.947288
0,3000,15629.575329
-5,2772,15632.920225
-1,3000,15637.216425
-1,3000,15641.000373
0,3000,15644.627139
-2,3000,15648.406607
-3,3000,15652.292434
1,3000,15656.179896
1,3000,15660.099471
-1,3000,15663.707475
0,3000,15667.531141
-2,3000,15671.377921
0,3000,15675.009275
-2,3000,15678.831486
0,3000,15682.808858
0,3000,15686.401001
-1,3000,15689.951305
-1,3000,15693.757058
-1,3000,15697.446285
-3,3000,15701.017474
-2,3000,15704.903599
-1,3000,15708.809091
0,3000,15712.771062
-1,3000,15716.655714
-5,2926,15720.288125
1,3000,15723.915138
-4,3000,15727.657125
2,3000,15731.177753
-2,3000,15735.01895
0,3000,15738.592656
0,3000,15742.701455
1,3000,15746.795949
-1,3000,15749.300484
0,3000,15751.58689
0,3000,15753.89711
-1,3000,15756.469883
0,3000,15759.116386
0,3000,15761.747675
0,3000,15764.094224
-1,3000,15766.570726
0,3000,15769.282057
0,3000,15771.693877
-1,3000,15774.151506
0,3000,15776.533251
-1,3000,15779.186641
-1,3000,15781.782264
0,3000,15784.250613
0,3000,15786.711475
0,3000,15789.201895
0,3000,15791.653923
0,3000,15794.101283
0,3000,15796.548058
0,3000,15799.078223
-2,3000,15801.556391
-1,3000,15804.045328
0,3000,15806.527993
0,3000,15809.042626
-1,3000,15811.573514
-1,3000,15814.000085
0,3000,15816.509668
0,3000,15818.999639
0,3000,15821.647648
-2,3000,15824.099278
1,3000,15826.552115
-2,3000,15828.929541
1,3000,15831.244089
-2,3000,15833.820282
0,3000,15836.190087
0,3000,15838.455152
-1,3000,15841.062972
1,3000,15843.535943
0,3000,15846.080128
0,3000,15848.484705
0,3000,15850.781043
-1,3000,15853.044487
0,3000,15855.316847
0,3000,15857.57442
-1,3000,15859.839028
0,3000,15862.649462
-1,3000,15865.82679
0,3000,15868.878747
0,3000,15871.864446
-2,3000,15874.882954
-1,3000,15877.343556
0,3000,15880.521538
1,3000,15883.600098
-1,3000,15886.836029
2,3000,15889.728253
-1,3000,15892.440923
0,3000,15895.415011
0,3000,15899.055426
-1,3000,15902.374555
0,3000,15904.778582
0,3000,15907.077907
0,3000,15909.448948
-1,3000,15912.021395
0,3000,15914.560506
-1,3000,15917.106452
0,3000,15919.635937
-1,3000,15922.206123
0,3000,15924.817972
0,3000,15927.425497
-3,3000,15930.041299
-2,3000,15932.974286
0,3000,15936.30884
-2,3000,15938.944956
0,3000,15942.095994
0,3000,15945.41011
1,3000,15948.317479
-1,3000,15951.16274
-1,3000,15953.583463
0,3000,15956.028166
0,3000,15959.656436
0,3000,15962.761228
-1,3000,15965.727482
0,3000,15968.580124
1,3000,15971.030398
1,3000,15973.632302
1,3000,15976.30821
0,3000,15978.777254
-1,3000,15981.053088
-1,3000,15983.360192
0,3000,15986.063637
1,3000,15988.444783
1,3000,15990.757298
0,3000,15993.054879
1,3000,15995.40594
1,3000,15998.13605
-1,3000,16000.727337
0,3000,16003.470869
0,3000,16005.959586
-2,3000,16010.414359
2,3000,16015.232899
1,3000,16018.767967
0,3000,16023.180522
0,3000,16027.194444
-1,3000,16031.235989
-2,3000,16034.557173
-2,3000,16038.337745
1,3000,16042.327986
-3,3000,16046.386078
-1,3000,16050.465063
0,3000,16054.686671
1,3000,16058.677842
0,3000,16062.974946
0,3000,16066.977341
-1,3000,16070.991671
1,3000,16074.338482
0,3000,16077.620879
-1,3000,16080.887221
1,3000,16084.215401
0,3000,16087.669192
0,3000,16091.336056
0,3000,16095.089328
0,3000,16098.565531
0,3000,16102.328702
0,3000,16105.688092
-1,3000,16109.080717
0,3000,16112.449607
1,3000,16115.857187
0,3000,16119.16436
0,3000,16122.447651
-2,3000,16125.791032
0,3000,16129.04647
-3,3000,16132.391963
0,3000,16135.283566
0,3000,16138.766894
1,3000,16141.530572
1,3000,16144.665459
0,3000,16148.022574
0,3000,16150.897196
0,3000,16153.250005
0,3000,16155.935758
0,3000,16158.71557
-1,3000,16161.386107
0,3000,16164.379261
0,3000,16167.488728
-1,3000,16170.217828
