rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/clip_range,train/policy_gradient_loss,train/loss,train/value_loss,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction,train/entropy_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
-4.81,640.52,1800192,4522,1758,398,,,,,,,,,,,,
-4.81,641.52,1801216,4523,1759,398,0.2,-0.00107870998326689,0.002991138957440853,0.011125476099550724,17580,0.0009769463,0.00029945994239999996,0.0041015625,-0.2518152505159378,0.908694326877594,,
-4.82,645.42,1802240,4524,1760,398,0.2,-0.0011230116244405508,0.0038716746494174004,0.012429171428084373,17590,0.0020099396,0.00029945963519999993,0.007421875,-0.2899011880159378,0.8885622397065163,,
-4.82,647.43,1803264,4525,1761,398,0.2,-0.0018329062964767217,0.0015990911051630974,0.010853740386664867,17600,0.0028898832,0.000299459328,0.01005859375,-0.29902960956096647,0.878362663090229,,
-4.81,645.55,1804288,4526,1762,398,0.2,-0.0012479284428991376,0.006681737489998341,0.020816920138895512,17610,0.0013268586,0.0002994590208,0.003125,-0.30605828166008,0.7763808369636536,,
-4.82,644.43,1805312,4528,1763,398,0.2,-0.0010651330929249525,0.003859313204884529,0.01150381313636899,17620,0.00077482173,0.00029945871359999995,0.0025390625,-0.2823302775621414,0.8472501486539841,,
-4.82,645.54,1806336,4529,1764,398,0.2,-0.0008340511936694384,0.005681443028151989,0.015740796085447074,17630,0.0009847772,0.0002994584064,0.00263671875,-0.24853065013885497,0.8464214652776718,,
-4.81,646.2,1807360,4530,1765,398,0.2,-0.0004047585651278496,0.006443185731768608,0.015247376635670662,17640,0.00034604178,0.00029945809919999994,0.00029296875,-0.23768405020236968,0.8392655253410339,,
-4.8,648.23,1808384,4531,1766,399,0.2,-0.0016515886411070824,0.0034314272925257683,0.014407462999224662,17650,0.0015215065,0.00029945779199999997,0.00703125,-0.27990871071815493,0.8728300929069519,,
-4.8,644.14,1809408,4532,1767,399,0.2,-0.0017670069821178914,0.004510240163654089,0.017209718376398085,17660,0.0012848818,0.00029945748479999994,0.002734375,-0.32782402634620667,0.8760847523808479,,
-4.8,643.35,1810432,4534,1768,399,0.2,-6.457064300775528e-05,0.007779818959534168,0.01771184727549553,17670,0.00023193039,0.00029945717759999996,0.0001953125,-0.23385490477085114,0.8796843960881233,,
-4.8,640.74,1811456,4535,1769,399,0.2,-0.0007805833127349615,0.005222037900239229,0.014857795182615518,17680,0.0010773232,0.0002994568704,0.0017578125,-0.2576403796672821,0.8955291584134102,,
-4.8,638.23,1812480,4536,1770,399,0.2,-0.00027461647987365724,0.005621579010039568,0.013152976054698229,17690,0.00032734452,0.00029945656319999996,0.00078125,-0.21147097796201705,0.8632441163063049,,
-4.8,639.13,1813504,4537,1771,399,0.2,-0.001317219971679151,0.002724100137129426,0.010813495144248009,17700,0.0025497093,0.000299456256,0.0056640625,-0.19761898517608642,0.9174098670482635,,
-4.8,639.79,1814528,4539,1772,399,0.2,-0.0005442906636744738,0.007422805298119783,0.018170850910246374,17710,0.00085060834,0.00029945594879999995,0.0041015625,-0.16173094063997268,0.8499720245599747,,
-4.8,643.09,1815552,4540,1773,399,0.2,-0.0006751073990017176,0.004793837200850248,0.012700816243886947,17720,0.00064596423,0.0002994556416,0.00185546875,-0.20176555663347245,0.8923585638403893,,
-4.78,646.34,1816576,4541,1774,400,0.2,-0.0008236762136220932,0.008298434317111969,0.02277813795953989,17730,0.00082699367,0.00029945533439999994,0.00224609375,-0.33791648745536806,0.8041519820690155,,
-4.78,647.48,1817600,4542,1775,400,0.2,-0.0009855954092927277,0.003958333749324083,0.013870656676590442,17740,0.0012804362,0.00029945502719999997,0.0037109375,-0.28514901995658876,0.8732611238956451,,
-4.78,646.71,1818624,4543,1776,400,0.2,-0.001705244230106473,0.003444184549152851,0.014806649181991816,17750,0.0032495013,0.00029945472,0.0150390625,-0.3004533380270004,0.8402531445026398,,
-4.79,644.13,1819648,4545,1777,400,0.2,-0.0015707754995673896,0.0032283321488648653,0.014540676586329937,17760,0.0007805417,0.00029945441279999996,0.001953125,-0.3069995820522308,0.8614809662103653,,
-4.81,639.87,1820672,4546,1778,400,0.2,-0.0006469171494245529,0.00520198093727231,0.014409028831869364,17770,0.0017987941,0.0002994541056,0.00615234375,-0.3024515569210052,0.8165263831615448,,
-4.81,639.4,1821696,4547,1779,400,0.2,-0.0009856684133410453,0.00403929315507412,0.012578928656876088,17780,0.0024855952,0.00029945379839999996,0.01103515625,-0.25716276168823243,0.8695702999830246,,
-4.81,643.83,1822720,4548,1780,400,0.2,-0.00035984182031825187,0.004461642820388079,0.0114392114803195,17790,0.0009274029,0.0002994534912,0.001953125,-0.24929969906806945,0.8638681769371033,,
-4.81,643.58,1823744,4549,1781,400,0.2,-0.0005760304629802704,0.005069682374596596,0.013440841343253851,17800,0.0014802504,0.00029945318399999995,0.0048828125,-0.22924219071865082,0.856849268078804,,
-4.8,645.66,1824768,4551,1782,400,0.2,-0.002021847863215953,0.0033060642890632153,0.017377707362174987,17810,0.0021977536,0.0002994528768,0.00693359375,-0.3059653788805008,0.8017563372850418,,
-4.81,646.53,1825792,4552,1783,401,0.2,-0.0012288671219721436,0.004346081055700779,0.01634501153603196,17820,0.0014469647,0.0002994525696,0.003515625,-0.3380106300115585,0.830158069729805,,
-4.81,645.26,1826816,4553,1784,401,0.2,-0.0006199257913976908,0.004530454054474831,0.01200826009735465,17830,0.0017584874,0.00029945226239999997,0.00810546875,-0.23680019825696946,0.8656416833400726,,
-4.81,646.13,1827840,4554,1785,401,0.2,-0.0010477210627868772,0.0038352066185325384,0.013484148681163788,17840,0.0010647634,0.0002994519552,0.00478515625,-0.2791640371084213,0.8694664239883423,,
-4.81,646.13,1828864,4555,1786,401,0.2,-0.00020659114234149455,0.005539970938116312,0.013865008205175399,17850,0.0002830855,0.00029945164799999996,0.0,-0.1869460314512253,0.8782628774642944,,
-4.79,649.65,1829888,4557,1787,401,0.2,-0.0005222041159868241,0.010365104302763939,0.02631043326109648,17860,0.00089986785,0.0002994513408,0.00283203125,-0.1781602218747139,0.8391963988542557,,
-4.78,649.63,1830912,4558,1788,401,0.2,-0.0032269284594804047,0.0022176168859004974,0.013451073691248894,17870,0.0030379617,0.0002994510336,0.007421875,-0.3012389332056046,0.8863478899002075,,
-4.8,646.82,1831936,4559,1789,401,0.2,-0.001620787032879889,0.005648382939398289,0.01801628265529871,17880,0.00077766925,0.0002994507264,0.0025390625,-0.18393936157226562,0.8781713321805,,
-4.8,647.46,1832960,4560,1790,401,0.2,-0.0007164845243096352,0.006487672217190266,0.017338571697473527,17890,0.0006448286,0.0002994504192,0.0021484375,-0.249986170232296,0.8499500006437302,,
-4.81,644.63,1833984,4562,1791,401,0.2,-0.0006684838561341166,0.004232340957969427,0.011924881301820279,17900,0.0005369827,0.000299450112,0.00087890625,-0.1920566588640213,0.8932939693331718,,
-4.8,646.89,1835008,4564,1792,402,0.2,-0.0009413621854037046,0.004586325958371162,0.013534542731940746,17910,0.0010497104,0.0002994498048,0.00283203125,-0.2889127045869827,0.8390586674213409,,
-4.81,643.71,1836032,4565,1793,402,0.2,-0.0009798611514270305,0.011524392291903496,0.027968394011259078,17920,0.0039242017,0.00029944949759999997,0.01728515625,-0.2608044892549515,0.7817414849996567,,
-4.79,644.83,1837056,4566,1794,402,0.2,-0.0006638287100940943,0.004888490773737431,0.014669486321508884,17930,0.00030604372,0.00029944919039999994,0.0005859375,-0.17424899935722352,0.8703188896179199,,
-4.79,647.97,1838080,4568,1795,402,0.2,-0.0006560112815350294,0.008749198168516159,0.024340922944247723,17940,0.0007964126,0.0002994488832,0.001953125,-0.21771474778652192,0.82354336977005,,
-4.79,648.79,1839104,4569,1796,402,0.2,-0.0005314438603818417,0.0054488759487867355,0.014806057419627905,17950,0.0013617321,0.000299448576,0.00390625,-0.21892851144075393,0.8953447639942169,,
-4.8,645.02,1840128,4571,1797,402,0.2,-0.0004643565742298961,0.00525172334164381,0.014310562331229449,17960,0.00034950854,0.00029944826879999996,0.00107421875,-0.1981174096465111,0.8897854760289192,,
-4.81,645.02,1841152,4572,1798,402,0.2,-0.0017228810349479318,0.00304219126701355,0.014179496467113495,17970,0.0015142167,0.0002994479616,0.0046875,-0.2853192150592804,0.8385550677776337,,
-4.82,644.1,1842176,4574,1799,402,0.2,-0.0006825336487963796,0.005977701395750046,0.01459825923666358,17980,0.001959533,0.00029944765439999995,0.00693359375,-0.21994341611862184,0.855868935585022,,
-4.82,641.8,1843200,4575,1800,402,0.2,-0.0007752703502774238,0.003945378586649895,0.012334121763706208,17990,0.000677254,0.0002994473472,0.00126953125,-0.3362741023302078,0.8729529529809952,,
-4.82,640.41,1844224,4576,1801,402,0.2,-0.00034731745254248383,0.004717822186648846,0.012963449861854315,18000,0.0002694513,0.00029944703999999994,0.0,-0.21653454899787902,0.8661250472068787,,
-4.82,640.02,1845248,4577,1802,403,0.2,-0.0003355878405272961,0.005669159349054098,0.014207143150269986,18010,0.0009765481,0.00029944673279999997,0.0033203125,-0.16410866379737854,0.8482710719108582,,
-4.82,642.19,1846272,4579,1803,403,0.2,-0.0010579585563391448,0.003803619649261236,0.012106190901249647,18020,0.001882535,0.0002994464256,0.00810546875,-0.29321489930152894,0.8657190799713135,,
-4.83,643.99,1847296,4580,1804,403,0.2,-0.0015437294729053973,0.005174858029931784,0.017379141040146352,18030,0.0010410671,0.00029944611839999996,0.00595703125,-0.25319069623947144,0.82566337287426,,
-4.83,638.84,1848320,4581,1805,403,0.2,-1.5556719154119493e-05,0.006237674504518509,0.013935536611825228,18040,0.00013650987,0.0002994458112,0.0,-0.1660150945186615,0.8554571717977524,,
-4.83,639.48,1849344,4582,1806,403,0.2,-0.00040841451846063137,0.00864520762115717,0.02185577414929867,18050,0.00057963753,0.00029944550399999995,0.00126953125,-0.19975946396589278,0.7911554872989655,,
,,1850000,,,,0.2,-0.00023609474301338195,0.0042198896408081055,0.009494588803499937,18060,0.0012489773,0.0002994451968,0.00830078125,-0.21433710157871247,0.9135617762804031,650.92,-4.71
-4.83,639.48,1850368,4635,1807,399,,,,,,,,,,,,
-4.83,640.95,1851392,4636,1808,399,0.2,-0.0035445749294012786,0.013175968080759048,0.03799935020506382,18070,0.009278667,0.00029944488959999995,0.01708984375,-0.3020560652017593,0.7045764625072479,,
-4.83,638.77,1852416,4637,1809,399,0.2,-0.0007068590726703406,0.006875781342387199,0.017344573512673378,18080,0.0006937423,0.00029944458239999997,0.00390625,-0.19744803607463837,0.8586155027151108,,
-4.82,642.14,1853440,4639,1810,399,0.2,-0.0005851591587997973,0.009010621346533298,0.02216914463788271,18090,0.0014597088,0.0002994442752,0.0041015625,-0.24835225492715834,0.7934646606445312,,
-4.83,641.44,1854464,4640,1811,399,0.2,-0.000743652367964387,0.0032327822409570217,0.010251903347671032,18100,0.0011592504,0.00029944396799999997,0.0037109375,-0.34876198768615724,0.886198528110981,,
-4.81,644.7,1855488,4641,1812,399,0.2,-0.0001791807822883129,0.010568998754024506,0.024947841838002204,18110,0.00026696516,0.0002994436608,9.765625e-05,-0.2244281068444252,0.8022619634866714,,
-4.81,641.72,1856512,4642,1813,399,0.2,-0.0010602332884445786,0.006762809120118618,0.01863305103033781,18120,0.00037269024,0.00029944335359999996,0.0013671875,-0.12798635810613632,0.8726867735385895,,
-4.8,647.12,1857536,4643,1814,399,0.2,-0.00191663708537817,0.002182241529226303,0.014761301036924124,18130,0.00067051494,0.0002994430464,0.00166015625,-0.2554228246212006,0.8948627784848213,,
-4.8,647.53,1858560,4645,1815,400,0.2,-0.00039047212339937687,0.006453901529312134,0.017928438261151314,18140,0.00048228173,0.00029944273919999995,0.001171875,-0.23821706026792527,0.8113792836666107,,
-4.79,646.89,1859584,4646,1816,400,0.2,-0.0012135764583945275,0.0057877833023667336,0.01682951916009188,18150,0.0016215395,0.000299442432,0.0052734375,-0.2635838896036148,0.8821467682719231,,
-4.79,646.05,1860608,4647,1817,400,0.2,-0.000508847925812006,0.006572693586349487,0.017265269160270692,18160,0.00050334656,0.0002994421248,0.0005859375,-0.1817997246980667,0.8725845813751221,,
-4.78,647.55,1861632,4648,1818,400,0.2,-0.0005390489241108298,0.008105825632810593,0.021098184399306774,18170,0.0008555377,0.00029944181759999997,0.00166015625,-0.2176784470677376,0.8585972636938095,,
-4.78,647.2,1862656,4649,1819,400,0.2,-0.0020318587543442846,0.0027543334290385246,0.013193687982857227,18180,0.0010618877,0.0002994415104,0.003515625,-0.2537207156419754,0.8734374940395355,,
-4.77,649.26,1863680,4651,1820,400,0.2,-0.001708261203020811,0.002361143473535776,0.013726647570729255,18190,0.000887525,0.00029944120319999997,0.00283203125,-0.24654463678598404,0.8342429995536804,,
-4.77,644.32,1864704,4652,1821,400,0.2,-0.0005325597478076816,0.006031300872564316,0.016444667521864176,18200,0.0010929954,0.000299440896,0.003125,-0.2634121268987656,0.8222410529851913,,
-4.77,643.54,1865728,4653,1822,400,0.2,-0.0005541729857213795,0.004975403193384409,0.013114387914538384,18210,0.00029612644,0.00029944058879999996,0.0005859375,-0.20527110397815704,0.8757705166935921,,
-4.76,641.04,1866752,4654,1823,401,0.2,-0.0012590913102030754,0.004567437339574099,0.01510856980457902,18220,0.00088515703,0.0002994402816,0.00185546875,-0.2513613492250443,0.8669930696487427,,
-4.76,641.63,1867776,4656,1824,401,0.2,-0.0005684965522959829,0.007529686205089092,0.02001949343830347,18230,0.00075728283,0.0002994399744,0.00234375,-0.22831830531358718,0.8495981842279434,,
-4.75,642.48,1868800,4657,1825,401,0.2,-0.0011034970870241524,0.004972189664840698,0.01597174247726798,18240,0.000535776,0.0002994396672,0.00185546875,-0.20715738385915755,0.8488415330648422,,
-4.75,645.87,1869824,4658,1826,401,0.2,-0.0011169155826792122,0.006359174847602844,0.018956629373133183,18250,0.0012913637,0.00029943935999999995,0.003125,-0.24173234403133392,0.8832263574004173,,
-4.75,645.9,1870848,4659,1827,401,0.2,-0.0017179366666823625,0.006281305104494095,0.019704697653651237,18260,0.0032435884,0.00029943905279999997,0.0111328125,-0.25135766714811325,0.8236816078424454,,
-4.74,647.83,1871872,4661,1828,401,0.2,-0.0010800680378451944,0.0065858084708452225,0.019605019502341746,18270,0.0010202297,0.00029943874559999994,0.00361328125,-0.1856502279639244,0.8755636960268021,,
-4.75,646.64,1872896,4662,1829,401,0.2,-0.000263591343536973,0.006889814976602793,0.017646005470305683,18280,0.0006402476,0.00029943843839999997,0.00380859375,-0.23035322427749633,0.8152150064706802,,
-4.76,643.16,1873920,4663,1830,401,0.2,-0.0011406301287934183,0.005450100172311068,0.014954832289367915,18290,0.00078476255,0.0002994381312,0.0025390625,-0.20227864980697632,0.8845843225717545,,
-4.77,642.53,1874944,4664,1831,401,0.2,-0.0012646979186683894,0.0031331961508840322,0.013069284614175558,18300,0.0016297399,0.00029943782399999996,0.00400390625,-0.25458771288394927,0.8685709238052368,,
-4.77,642.54,1875968,4665,1832,402,0.2,-0.00015223826048895716,0.006267617456614971,0.014561204705387354,18310,0.00084361376,0.0002994375168,0.001953125,-0.22769585251808167,0.8357057422399521,,
-4.77,646.18,1876992,4667,1833,402,0.2,-0.0013239189051091672,0.004781183321028948,0.015742917358875275,18320,0.0017851413,0.00029943720959999995,0.0080078125,-0.2649301588535309,0.8202217370271683,,
-4.76,649.64,1878016,4668,1834,402,0.2,-0.0016289462801069021,0.003998206928372383,0.01653908481821418,18330,0.00052852876,0.0002994369024,0.0013671875,-0.22713171392679216,0.8235620856285095,,
-4.76,648.73,1879040,4669,1835,402,0.2,-0.0008271674625575543,0.0030416129156947136,0.00945765469223261,18340,0.00073043234,0.00029943659519999995,0.003125,-0.25608832836151124,0.8910406082868576,,
-4.76,649.89,1880064,4670,1836,402,0.2,-0.000756851234473288,0.003306351602077484,0.010010800138115884,18350,0.0011910927,0.00029943628799999997,0.0037109375,-0.24418348222970962,0.892538033425808,,
-4.78,642.61,1881088,4672,1837,402,0.2,-0.00035739310551434754,0.006234950851649046,0.015740702114999294,18360,0.00025300097,0.0002994359808,0.00029296875,-0.17195218354463576,0.8380933552980423,,
-4.77,640.6,1882112,4673,1838,402,0.2,-0.0005280758952721954,0.005320332013070583,0.013595279771834612,18370,0.0009858309,0.00029943567359999997,0.0029296875,-0.16975542157888412,0.8681090176105499,,
-4.77,640.24,1883136,4674,1839,402,0.2,-0.0011192027712240815,0.006090647540986538,0.018231776356697083,18380,0.0006687093,0.0002994353664,0.00244140625,-0.25086348950862886,0.8647018224000931,,
-4.77,637.63,1884160,4675,1840,402,0.2,-0.0005477007245644927,0.004031549207866192,0.011061487160623074,18390,0.0005216843,0.00029943505919999996,0.00205078125,-0.2719819128513336,0.8968827724456787,,
-4.77,638.03,1885184,4676,1841,403,0.2,-0.0007888928055763244,0.0067711640149354935,0.018242640420794487,18400,0.0004480704,0.000299434752,0.00029296875,-0.1961416035890579,0.8261674344539642,,
-4.76,632.93,1886208,4678,1842,403,0.2,-0.00035144328139722345,0.004605988040566444,0.011255236808210611,18410,0.00067811273,0.00029943444479999995,0.0013671875,-0.17778562009334564,0.8954298123717308,,
-4.76,633.05,1887232,4679,1843,403,0.2,-0.00186062038410455,0.0039538131095469,0.018442429415881634,18420,0.0014238274,0.0002994341376,0.00478515625,-0.20856505930423735,0.806553453207016,,
-4.77,633.38,1888256,4680,1844,403,0.2,-0.0017358397832140326,0.004000420682132244,0.015012175217270851,18430,0.0019145391,0.0002994338304,0.0076171875,-0.26003755033016207,0.861291691660881,,
-4.77,633.3,1889280,4681,1845,403,0.2,-0.00033262961078435184,0.005545776337385178,0.013621768914163113,18440,0.0008227991,0.00029943352319999997,0.003125,-0.15565090626478195,0.8640377819538116,,
-4.77,634.19,1890304,4682,1846,403,0.2,-0.0007078370545059443,0.007656296715140343,0.020113521628081797,18450,0.00047441188,0.000299433216,0.00126953125,-0.27393402755260465,0.7666094899177551,,
-4.77,630.14,1891328,4684,1847,403,0.2,-0.00033722396474331615,0.007060497999191284,0.016533368825912477,18460,0.00028647794,0.00029943290879999996,0.00068359375,-0.1129604734480381,0.8580449521541595,,
-4.76,632.42,1892352,4685,1848,403,0.2,-0.00056564100086689,0.005573778413236141,0.015506245661526918,18470,0.0004270388,0.0002994326016,0.000390625,-0.21662981510162355,0.8393834382295609,,
-4.77,633.75,1893376,4686,1849,404,0.2,-0.001002232963219285,0.014957981184124947,0.03556613475084305,18480,0.00057513604,0.00029943229439999996,0.00244140625,-0.16334832906723024,0.758377268910408,,
-4.76,637.44,1894400,4687,1850,404,0.2,-0.0006396147655323148,0.009966077283024788,0.024653292261064053,18490,0.000813235,0.0002994319872,0.0029296875,-0.23648858368396758,0.7691781967878342,,
-4.76,637.51,1895424,4688,1851,404,0.2,-0.0008595811203122139,0.007660700939595699,0.02007912937551737,18500,0.0012391099,0.00029943168,0.00263671875,-0.24956584125757217,0.8179110437631607,,
-4.77,639.2,1896448,4690,1852,404,0.2,-0.002059822506271303,0.003354187123477459,0.014762668684124947,18510,0.0029094904,0.0002994313728,0.0107421875,-0.21082840710878373,0.8480269312858582,,
-4.77,638.79,1897472,4691,1853,404,0.2,-0.0005596207454800605,0.005109929945319891,0.01365220881998539,18520,0.0009398411,0.0002994310656,0.00244140625,-0.2531182855367661,0.8663767725229263,,
-4.77,636.62,1898496,4692,1854,404,0.2,-0.00036201474722474813,0.005198359955102205,0.013674165960401297,18530,0.0005244652,0.00029943075839999997,0.00107421875,-0.2475360170006752,0.8413428217172623,,
-4.77,638.79,1899520,4693,1855,404,0.2,-0.0006880006985738873,0.006237749941647053,0.01687101423740387,18540,0.00036499303,0.00029943045119999994,0.00087890625,-0.1575690969824791,0.8292450457811356,,
,,1900000,,,,0.2,-0.0005776718724519014,0.006900015287101269,0.017464380711317062,18550,0.001438086,0.00029943014399999996,0.0048828125,-0.20913298577070236,0.837083637714386,646.47,-4.83
-4.77,639.25,1900544,4744,1856,400,,,,,,,,,,,,
-4.78,643.02,1901568,4745,1857,400,0.2,-0.0005453109508380294,0.007137224543839693,0.018558288365602492,18560,0.00042500097,0.0002994298368,0.00107421875,-0.18728815466165544,0.8259500861167908,,
-4.79,641.63,1902592,4746,1858,400,0.2,-0.0006135643692687154,0.005660657770931721,0.015420686267316342,18570,0.00034146084,0.00029942952959999996,0.0005859375,-0.22586067020893097,0.816212385892868,,
-4.79,639.45,1903616,4748,1859,400,0.2,-7.81697453930974e-05,0.005200075916945934,0.011225293669849635,18580,0.0004885587,0.0002994292224,0.001953125,-0.19781678915023804,0.9043476358056068,,
-4.79,639.81,1904640,4749,1860,401,0.2,-0.0011598559445701539,0.002751204650849104,0.011985561996698379,18590,0.0006421353,0.00029942891519999995,0.00126953125,-0.1965889513492584,0.8678785264492035,,
-4.78,641.99,1905664,4750,1861,401,0.2,-0.0014833023538812994,0.0004498879425227642,0.008400367759168147,18600,0.0026217229,0.000299428608,0.00869140625,-0.3287347763776779,0.9014225453138351,,
-4.78,643.85,1906688,4751,1862,401,0.2,4.1264924220740795e-05,0.009207110852003098,0.021610485389828682,18610,0.0005421672,0.00029942830079999995,0.001171875,-0.17222070395946504,0.8343552052974701,,
-4.78,645.54,1907712,4752,1863,401,0.2,-0.002569078328087926,6.965780630707741e-05,0.010823012981563806,18620,0.0031451874,0.00029942799359999997,0.0095703125,-0.2761224865913391,0.8896880149841309,,
-4.78,646.67,1908736,4754,1864,401,0.2,-0.0003549405839294195,0.007966888137161732,0.019185908138751984,18630,0.0009950156,0.0002994276864,0.003125,-0.21496339291334152,0.8238129168748856,,
-4.77,648.92,1909760,4755,1865,401,0.2,-0.0011441694456152617,0.0035962415859103203,0.011891601886600257,18640,0.0024140885,0.00029942737919999996,0.00966796875,-0.2317365437746048,0.8777680918574333,,
-4.76,652.4,1910784,4756,1866,401,0.2,-0.001045482256449759,0.0056823077611625195,0.017833033204078676,18650,0.001974525,0.000299427072,0.00693359375,-0.25765507519245145,0.8680430501699448,,
-4.76,649.63,1911808,4757,1867,401,0.2,-0.0010542680975049734,0.00834827683866024,0.020825378037989138,18660,0.0020731161,0.00029942676479999996,0.01171875,-0.16663914769887925,0.8745399862527847,,
-4.76,649.41,1912832,4758,1868,401,0.2,-0.0019846526207402348,0.0029396512545645237,0.012888980377465487,18670,0.0037100946,0.0002994264576,0.00927734375,-0.2876963227987289,0.8752120807766914,,
-4.75,650.95,1913856,4760,1869,402,0.2,-0.0007296811323612929,0.0037003052420914173,0.011586443427950144,18680,0.0011166488,0.00029942615039999995,0.00361328125,-0.21380718499422074,0.9005622565746307,,
-4.76,646.01,1914880,4761,1870,402,0.2,-0.0007194993086159229,0.008373921737074852,0.02057040072977543,18690,0.0007987413,0.0002994258432,0.00244140625,-0.13511308580636977,0.8457570970058441,,
-4.76,645.14,1915904,4762,1871,402,0.2,-0.0008938762824982404,0.0061238049529492855,0.019329537358134984,18700,0.0018389628,0.000299425536,0.008984375,-0.1232309766113758,0.8490110486745834,,
-4.76,646.88,1916928,4763,1872,402,0.2,-0.0010354577796533703,0.007928024977445602,0.019771593250334264,18710,0.0005659937,0.00029942522879999997,0.0021484375,-0.19098674058914183,0.8311621248722076,,
-4.76,645.51,1917952,4764,1873,402,0.2,-0.0021708014421164988,0.010386325418949127,0.028802531957626342,18720,0.0021389907,0.0002994249216,0.010546875,-0.2793852150440216,0.7420793175697327,,
-4.75,647.28,1918976,4766,1874,402,0.2,-0.001978370640426874,0.008351115509867668,0.02799318786710501,18730,0.00527482,0.00029942461439999996,0.0205078125,-0.24748687744140624,0.7332802414894104,,
-4.77,638.15,1920000,4767,1875,402,0.2,-0.000275660865008831,0.006926308386027813,0.01653509996831417,18740,0.0003083432,0.0002994243072,0.0,-0.12399153560400009,0.8143459111452103,,
-4.78,633.53,1921024,4768,1876,402,0.2,-9.399140253663063e-06,0.007186392322182655,0.014634072501212358,18750,7.643477e-05,0.00029942399999999996,0.0,-0.09482708498835564,0.8364000916481018,,
-4.78,634.04,1922048,4769,1877,402,0.2,-0.0007680543581955135,0.009789769537746906,0.024602194130420686,18760,0.001243294,0.0002994236928,0.0029296875,-0.1785018801689148,0.8226691335439682,,
-4.76,639.51,1923072,4771,1878,403,0.2,-0.0005344363860785961,0.006551862694323063,0.015656720846891403,18770,0.0011517197,0.0002994233856,0.00546875,-0.16214231550693511,0.8641602098941803,,
-4.77,638.42,1924096,4772,1879,403,0.2,-0.0009912221692502498,0.007311305031180382,0.023148179054260254,18780,0.0007989061,0.0002994230784,0.00224609375,-0.21345236599445344,0.8188679963350296,,
-4.78,633.87,1925120,4773,1880,403,0.2,-0.00045664559584110973,0.005895738489925861,0.014067509211599827,18790,0.00047210758,0.0002994227712,0.0013671875,-0.12536196559667587,0.8838354721665382,,
-4.78,632.04,1926144,4774,1881,403,0.2,-0.0005225785076618195,0.004618711303919554,0.012780155427753926,18800,0.00041785475,0.00029942246399999997,0.0005859375,-0.141722372174263,0.8701141029596329,,
-4.79,628.92,1927168,4775,1882,403,0.2,-0.00027687441324815155,0.0056121754460036755,0.014884619414806366,18810,0.00052311254,0.0002994221568,9.765625e-05,-0.18234578967094422,0.8722757995128632,,
-4.78,629.33,1928192,4777,1883,403,0.2,-0.00028908222448080777,0.007856620475649834,0.019373359531164168,18820,0.0011454062,0.00029942184959999996,0.0033203125,-0.2131934016942978,0.8216681182384491,,
-4.77,631.74,1929216,4778,1884,403,0.2,-0.0003095890861004591,0.009523054584860802,0.023404885828495026,18830,0.00036554807,0.00029942154239999993,0.00068359375,-0.15772632211446763,0.8166979104280472,,
-4.78,630.24,1930240,4779,1885,403,0.2,-0.00034622487146407366,0.00731646828353405,0.016907024756073953,18840,0.0009011065,0.0002994212352,0.0033203125,-0.12621996998786927,0.8421060591936111,,
-4.78,627.51,1931264,4780,1886,403,0.2,-0.0005877474090084433,0.004782088100910187,0.012669118214398622,18850,0.0010453992,0.000299420928,0.0015625,-0.2973391592502594,0.8719598352909088,,
-4.79,622.55,1932288,4781,1887,404,0.2,-0.0006734095819410868,0.009476058185100555,0.02422372195869684,18860,0.00082545844,0.00029942062079999995,0.0025390625,-0.13773242831230165,0.7934821397066116,,
-4.8,617.91,1933312,4783,1888,404,0.2,-0.00018551527755334974,0.008484987542033195,0.018010476231575014,18870,0.00033650975,0.0002994203136,0.00068359375,-0.09628000929951668,0.8597476035356522,,
-4.8,615.0,1934336,4784,1889,404,0.2,-0.00026239516446366904,0.007794358301907778,0.01730024330317974,18880,0.0004675386,0.00029942000639999994,0.00068359375,-0.14778864234685898,0.8197278529405594,,
-4.8,616.61,1935360,4785,1890,404,0.2,-0.0005106709199026227,0.0071210963651537895,0.01924431025981903,18890,0.0008271157,0.00029941969919999997,0.002734375,-0.18509182780981065,0.8209754526615143,,
-4.8,617.76,1936384,4786,1891,404,0.2,-0.0005578499753028154,0.004690579604357481,0.013246274460107088,18900,0.0007934773,0.00029941939199999994,0.00341796875,-0.16477453857660293,0.8668112456798553,,
-4.79,620.28,1937408,4788,1892,404,0.2,-0.0013202635804191233,0.005919455550611019,0.017545193806290625,18910,0.0027501308,0.00029941908479999996,0.016796875,-0.17649502754211427,0.8229059875011444,,
-4.78,618.72,1938432,4789,1893,404,0.2,-0.001510828174650669,0.008206648752093315,0.027239411883056164,18920,0.004982375,0.0002994187776,0.02841796875,-0.22980044335126876,0.7643005400896072,,
-4.79,618.34,1939456,4790,1894,404,0.2,-0.00025729653425514697,0.006244420073926449,0.013704415038228035,18930,0.0002215514,0.00029941847039999996,0.0,-0.09027229025959968,0.8747272938489914,,
-4.79,616.44,1940480,4791,1895,404,0.2,-0.001058307127095759,0.004513901192694902,0.013703739456832408,18940,0.0013024285,0.0002994181632,0.00517578125,-0.19632113575935364,0.8947516828775406,,
