#{"t_start": 1639611245.9746084, "env_id": null}
r,l,t
-5,396,12030.71013
-5,829,12031.372352
-5,769,12031.977057
-5,513,12032.388921
-3,947,12033.147783
-4,623,12033.667791
-5,1079,12034.55347
-5,572,12035.017867
-5,618,12035.527895
-4,542,12035.937797
-5,670,12036.450568
-5,790,12037.048823
-5,552,12037.477736
-5,699,12038.011157
-5,456,12038.365478
-5,564,12038.781552
-5,530,12039.191081
-5,525,12039.590598
-5,722,12040.134773
-5,731,12040.697463
-5,548,12041.113066
-5,645,12041.607553
-5,615,12042.070685
-5,579,12042.516504
-5,486,12042.885356
-5,641,12043.380094
-5,685,12043.892838
-5,694,12044.423735
-5,828,12045.043384
-5,575,12045.483024
-5,636,12045.981767
-5,522,12046.407099
-5,707,12046.969927
-5,747,12047.609228
-5,887,12048.289366
-5,737,12048.852946
-5,465,12049.204669
-5,575,12049.642245
-5,572,12050.0775
-5,1101,12050.925961
-5,480,12051.298126
-4,893,12051.979258
-5,613,12052.462194
-5,482,12052.843242
-5,675,12053.381491
-5,731,12053.9444
-5,645,12054.449443
-5,786,12055.037152
-5,727,12055.597787
-5,557,12056.019
-5,661,12056.52446
-5,538,12056.929045
-5,452,12057.2774
-5,472,12057.641413
-5,566,12058.075417
-5,593,12058.534843
-5,637,12059.015957
-5,441,12059.361582
-4,740,12059.917779
-5,530,12060.3634
-4,710,12061.2598
-4,776,12062.200508
-5,575,12062.76988
-5,813,12063.777307
-5,507,12064.527286
-5,493,12065.01096
-5,624,12065.873971
-5,692,12066.671336
-5,622,12067.348179
-5,629,12068.171519
-5,682,12068.823502
-5,432,12069.49285
-5,798,12070.422401
-5,541,12070.989215
-5,598,12071.786433
-5,614,12072.398207
-5,681,12073.286074
-5,553,12073.96703
-5,620,12074.651496
-5,462,12075.235752
-5,598,12075.89817
-5,586,12076.658211
-5,912,12077.689455
-5,533,12078.263675
-5,600,12079.027643
-4,673,12079.676922
-5,735,12080.624535
-4,699,12081.521961
-5,505,12082.0082
-5,908,12083.129507
-5,444,12083.702897
-4,620,12084.360877
-5,716,12085.233328
-5,584,12085.793767
-5,637,12086.654525
-5,694,12087.581864
-5,561,12088.120174
-5,606,12088.956988
-5,616,12089.68286
-5,740,12090.4942
-4,744,12091.465832
-5,501,12091.946726
-5,521,12092.684323
-5,724,12093.588291
-5,774,12094.323443
-4,757,12095.324659
-5,569,12096.107325
-5,618,12096.72576
-5,550,12097.502588
-5,737,12098.337945
-5,668,12099.062116
-5,502,12099.790848
-5,544,12100.307891
-4,561,12101.098989
-5,545,12101.612806
-5,790,12102.613732
-5,842,12103.676452
-5,506,12104.148795
-5,515,12104.871706
-5,666,12105.650687
-4,725,12106.405672
-5,617,12107.192925
-5,519,12107.685091
-5,565,12108.466278
-5,617,12109.218637
-4,653,12109.945669
-5,542,12110.786551
-5,497,12111.272997
-5,593,12112.077722
-5,476,12112.521468
-5,480,12113.214971
-5,874,12114.218023
-4,684,12114.950558
-5,710,12115.848157
-5,855,12116.882073
-4,673,12117.543111
-5,819,12118.531865
-4,949,12119.676617
-5,848,12120.446612
-5,709,12120.975904
-5,586,12121.425377
-5,926,12122.141912
-5,478,12122.516715
-5,594,12122.962192
-5,619,12123.432267
-5,591,12123.865785
-4,749,12124.448141
-4,674,12124.950856
-3,991,12125.70056
-4,744,12126.259051
-5,619,12126.723292
-5,465,12127.08102
-5,607,12127.553837
-5,718,12128.10103
-5,433,12128.434474
-5,726,12128.979414
-5,847,12129.640745
-5,866,12130.306249
-5,654,12130.798161
-5,629,12131.280933
-5,624,12131.751175
-5,701,12132.285
-5,502,12132.663462
-5,824,12133.288057
-5,512,12133.674271
-5,826,12134.29844
-4,659,12134.79033
-5,955,12135.516354
-5,675,12136.021366
-4,665,12136.528403
-5,683,12137.042932
-5,562,12137.474944
-5,483,12137.827717
-5,708,12138.364143
-5,661,12138.85791
-5,654,12139.357012
-4,841,12140.000634
-5,741,12140.561647
-5,628,12141.031249
-5,629,12141.514136
-5,666,12142.011858
-4,558,12142.449028
-5,659,12142.948596
-4,854,12143.596882
-5,752,12144.182354
-5,843,12144.817652
-5,424,12145.139107
-5,525,12145.555971
-4,754,12146.119295
-5,605,12146.579687
-4,657,12147.071776
-5,752,12147.64245
-5,738,12148.222859
-5,481,12148.588856
-5,477,12148.938837
-3,827,12149.573532
-5,629,12150.044899
-5,831,12150.679436
-5,787,12151.276282
-5,601,12151.735873
-5,887,12152.407045
-4,785,12153.004455
-5,838,12153.638194
-5,530,12154.040721
-5,613,12154.510448
-5,730,12155.054185
-5,1213,12155.963107
-5,586,12156.401978
-5,756,12156.978493
-5,795,12157.585642
-5,804,12158.188079
-5,780,12158.767484
-4,869,12159.42522
-5,616,12159.886055
-5,673,12160.401853
-5,530,12160.805715
-5,662,12161.313156
-4,986,12162.057115
-4,665,12162.57108
-4,921,12163.261995
-5,775,12163.840411
-5,730,12164.396372
-5,478,12164.756221
-4,1089,12165.586937
-4,921,12166.283703
-4,1050,12167.080572
-5,536,12167.491099
-5,479,12167.845314
-5,708,12168.385103
-5,1034,12169.169051
-5,652,12169.6607
-5,598,12170.118758
-5,396,12170.420294
-5,629,12170.889341
-4,815,12171.517701
-4,585,12171.944859
-5,518,12172.343639
-5,431,12172.668841
-5,590,12173.538783
-5,701,12174.368429
-5,533,12174.946532
-5,695,12175.850731
-5,482,12176.30978
-4,1030,12177.482626
-5,699,12178.346307
-5,783,12179.311217
-5,561,12179.853965
-5,653,12180.695506
-5,614,12181.264259
-5,484,12181.975508
-5,1052,12183.269774
-5,812,12184.264139
-5,691,12184.950179
-5,555,12185.722916
-5,605,12186.432686
-5,858,12187.322687
-5,537,12188.07888
-4,853,12189.092536
-5,648,12189.692369
-5,443,12190.328436
-5,728,12191.152735
-4,458,12191.661303
-5,786,12192.616115
-5,686,12193.28097
-5,678,12194.142887
-5,675,12194.989702
-5,531,12195.515055
-5,389,12196.106709
-5,769,12196.868196
-5,461,12197.556171
-5,781,12198.426468
-4,728,12199.227774
-5,673,12200.089194
-5,563,12200.761405
-5,390,12201.217531
-5,584,12201.752893
-5,463,12202.419945
-5,446,12202.848078
-5,517,12203.578691
-5,627,12204.17153
-5,601,12204.950815
-5,502,12205.601347
-5,384,12206.089428
-5,570,12206.629827
-5,659,12207.501843
-5,696,12208.415745
-5,843,12209.475724
-3,781,12210.231391
-3,885,12211.303251
-5,661,12212.207519
-5,536,12212.708703
-5,665,12213.569878
-5,412,12213.948361
-5,987,12215.189269
-5,800,12216.237311
-5,447,12216.944909
-5,528,12217.456087
-5,535,12218.208072
-4,773,12218.934538
-4,769,12219.893433
-5,553,12220.654338
-5,572,12221.194126
-5,808,12222.168358
-5,745,12223.134794
-5,487,12223.591462
-5,801,12224.585727
-5,472,12225.171044
-5,868,12226.125006
-5,671,12226.995785
-5,666,12227.866782
-5,575,12228.420358
-5,566,12229.195891
-5,895,12230.249319
-5,706,12230.906235
-5,582,12231.704733
-5,634,12232.359557
-5,597,12232.8098
-5,674,12233.326373
-5,648,12233.815713
-5,587,12234.279181
-5,514,12234.671008
-5,404,12234.968508
-5,612,12235.440474
-5,805,12236.058586
-5,519,12236.477506
-5,444,12236.822279
-5,698,12237.372209
-5,891,12238.040011
-5,551,12238.462007
-5,553,12238.877251
-4,474,12239.244251
-5,762,12239.824934
-4,910,12240.551442
-5,724,12241.107376
-5,406,12241.41274
-5,745,12241.967445
-5,602,12242.429021
-5,697,12242.95495
-5,421,12243.286138
-5,463,12243.637968
-5,514,12244.014478
-5,651,12244.519552
-5,618,12244.981705
-5,934,12245.694756
-5,515,12246.081131
-4,1047,12246.870888
-5,644,12247.363072
-5,723,12247.902537
-5,528,12248.305556
-5,667,12248.802992
-5,686,12249.325678
-5,824,12249.937377
-4,722,12250.482795
-5,592,12250.925248
-5,732,12251.478189
-5,473,12251.834965
-5,574,12252.273685
-5,532,12252.680039
-4,766,12253.255668
-5,564,12253.679268
-5,658,12254.17613
-4,599,12254.625381
-5,506,12254.994954
-5,503,12255.387598
-5,656,12255.885152
-5,467,12256.246082
-5,464,12256.588945
-5,452,12256.928976
-5,661,12257.433877
-5,621,12257.897089
-5,538,12258.315081
-4,673,12258.817578
-5,708,12259.359159
-5,808,12259.960946
-4,696,12260.493456
-5,478,12260.851568
-5,637,12261.334745
-5,404,12261.643579
-5,952,12262.36095
-5,641,12262.842243
-5,708,12263.375653
-5,650,12263.864982
-5,823,12264.488868
-4,840,12265.120112
-5,593,12265.565055
-5,618,12266.03515
-5,581,12266.47737
-5,477,12266.837854
-5,473,12267.196359
-5,670,12267.715131
-5,405,12268.020385
-5,873,12268.691525
-5,641,12269.179229
-5,561,12269.608519
-5,548,12270.012483
-5,973,12270.750772
-4,603,12271.20586
-5,578,12271.639779
-5,970,12272.368612
-5,674,12272.874246
-4,1047,12273.669772
-5,605,12274.132138
-5,420,12274.452022
-5,436,12274.784626
-5,869,12275.436478
-5,492,12275.805784
-5,476,12276.180135
-4,627,12276.649115
-5,836,12277.279844
-4,774,12277.862057
-5,619,12278.332163
-5,671,12278.832385
-5,570,12279.271002
-5,622,12279.739856
-5,611,12280.224896
-5,406,12280.822978
-5,591,12281.464493
-5,538,12282.115224
-5,469,12282.630201
-5,415,12283.018949
-5,685,12283.899563
-5,605,12284.723211
-4,689,12285.366465
-5,476,12286.062328
-5,690,12286.872332
-5,477,12287.412753
-5,594,12288.121041
-5,475,12288.6266
-5,592,12289.41089
-5,752,12290.157945
-5,539,12290.904276
-5,841,12291.942071
-5,448,12292.460222
-5,630,12293.314307
-5,813,12294.229389
-5,525,12294.812012
-5,793,12295.821654
-5,561,12296.338445
-5,524,12297.054924
-3,674,12297.855692
-5,616,12298.517257
-5,615,12299.350961
-5,673,12300.181538
-5,549,12301.085256
-5,938,12302.536069
-4,842,12303.787038
-4,842,12304.746986
-5,574,12305.37534
-5,954,12306.494254
-5,620,12307.225633
-4,572,12307.825269
-5,628,12308.650919
-5,486,12309.117539
-5,579,12309.882855
-5,622,12310.486959
-5,694,12311.383738
-4,827,12312.399518
-5,762,12313.325394
-4,610,12313.906997
-5,666,12314.784929
-5,549,12315.309911
-4,798,12316.288976
-5,838,12317.304224
-5,541,12317.946137
-5,431,12318.46932
-5,820,12319.583009
-5,594,12320.374863
-5,641,12321.501557
-5,587,12322.469025
-5,730,12323.416608
-5,474,12324.263686
-5,553,12324.933843
-5,538,12325.846616
-5,733,12326.763438
-5,528,12327.363395
-5,621,12328.120869
-5,743,12328.891855
-5,806,12329.906547
-5,590,12330.692186
-5,468,12331.135387
-5,495,12331.818961
-5,570,12332.378889
-5,662,12333.258731
-5,768,12334.151935
-5,1010,12335.426809
-5,564,12335.986691
-5,713,12336.932056
-5,603,12337.52623
-5,439,12338.182189
-5,485,12338.651388
-5,872,12339.744663
-5,881,12340.81797
-5,770,12341.763658
-5,902,12342.548277
-5,367,12342.833866
-5,613,12343.313401
-5,543,12343.72672
-5,495,12344.094488
-5,951,12344.835532
-5,385,12345.123661
-5,665,12345.635111
-5,592,12346.085912
-4,601,12346.551184
-5,443,12346.889172
-4,803,12347.507246
-5,500,12347.889597
-5,663,12348.407842
-4,597,12348.860245
-5,581,12349.316057
-5,489,12349.682753
-5,736,12350.253366
-5,545,12350.65805
-5,627,12351.132497
-4,889,12351.815789
-4,651,12352.317691
-5,419,12352.628639
-5,473,12352.990176
-5,677,12353.513242
-5,709,12354.054939
-5,502,12354.447673
-5,678,12354.957354
-5,556,12355.385583
-5,751,12355.971562
-4,930,12356.675475
-4,1022,12357.457992
-5,557,12357.881745
-4,576,12358.324396
-5,508,12358.703495
-5,659,12359.207558
-4,594,12359.665326
-5,562,12360.094638
-5,697,12360.674877
-3,699,12361.218887
-2,877,12361.896382
-5,487,12362.275253
-5,755,12362.882829
-5,789,12363.48378
-5,883,12364.148052
-5,553,12364.585293
-4,755,12365.152726
-5,907,12365.853111
-5,868,12366.510635
-4,773,12367.090964
-5,483,12367.464141
-5,472,12367.840149
-4,1171,12368.737637
-5,649,12369.239643
-5,501,12369.612766
-5,403,12369.919159
-5,532,12370.326494
-5,792,12370.916779
-5,783,12371.512572
-5,465,12371.863318
-4,770,12372.450278
-4,897,12373.119811
-5,891,12373.802627
-4,1142,12374.665618
-4,744,12375.23279
-5,773,12375.819489
-5,1049,12376.614913
-4,643,12377.09666
-5,688,12377.621641
-5,405,12377.929238
-4,693,12378.460646
-5,511,12378.847172
-4,874,12379.523453
-5,452,12379.889819
-5,502,12380.273344
-5,509,12380.653292
-5,415,12380.971746
-5,606,12381.434144
-5,794,12382.029291
-4,912,12382.720702
-5,459,12383.074106
-5,512,12383.468238
-5,640,12383.948603
-5,569,12384.391286
-5,570,12384.822028
-5,555,12385.236865
-5,578,12385.673479
-5,808,12386.296385
-4,630,12386.76998
-5,568,12387.196575
-5,620,12387.671314
-5,584,12388.11516
-5,587,12388.567712
-4,1016,12389.348373
-5,599,12389.804822
-5,655,12390.301332
-4,890,12390.970926
-5,600,12391.43373
-5,660,12391.942501
-5,862,12392.607113
-5,799,12393.664629
-5,545,12394.283813
-4,814,12395.245932
-5,602,12396.025597
-5,596,12396.649892
-4,707,12397.599717
-5,470,12398.1061
-5,534,12398.886634
-5,412,12399.299795
-5,563,12400.066822
-5,485,12400.546559
-5,504,12401.244964
-5,462,12401.692184
-5,562,12402.453303
-5,446,12402.880007
-5,462,12403.576193
-4,765,12404.326992
-5,469,12405.009692
-5,1073,12406.285516
-5,381,12406.639229
-5,450,12407.327095
-5,524,12407.809886
-5,425,12408.436826
-5,469,12408.883812
-5,630,12409.69617
-5,582,12410.260257
-4,829,12411.274027
-5,625,12412.115315
-5,704,12412.817317
-5,667,12413.660693
-5,703,12414.553486
-3,791,12415.440432
-5,630,12416.114369
-5,599,12416.904591
-5,798,12417.80798
-5,776,12418.635606
-4,666,12419.52134
-5,600,12420.235979
-5,891,12421.214753
-5,664,12422.121774
-5,716,12423.040971
-5,591,12423.612404
-5,511,12424.319048
-4,678,12424.962759
-5,764,12425.922766
-5,588,12426.710588
-5,674,12427.350017
-5,716,12428.262008
-4,769,12429.202978
-5,620,12429.918728
-5,737,12430.697199
-4,747,12431.634274
-5,576,12432.33214
-5,714,12433.077926
-4,954,12434.210544
-5,588,12435.004355
-5,551,12435.536389
-5,623,12436.344199
-5,528,12436.835138
-5,752,12437.773145
-5,594,12438.568689
-4,913,12439.577794
-5,593,12440.244936
-5,590,12441.0174
-5,452,12441.456529
-5,909,12442.565458
-5,662,12443.469071
-5,628,12444.062322
-4,731,12445.032643
-4,870,12446.089823
-5,559,12446.625906
-5,586,12447.409574
-5,593,12448.102454
-4,553,12448.726912
-5,396,12449.258592
-5,750,12450.050703
-5,645,12450.880957
-5,532,12451.397701
-5,594,12452.442903
-4,732,12453.002491
-5,651,12453.502127
-5,538,12453.921984
-5,671,12454.454331
-5,587,12454.896618
-5,693,12455.423849
-5,601,12455.879615
-5,690,12456.417058
-5,502,12456.79744
-5,584,12457.248521
-4,708,12457.803794
-5,633,12458.290766
-5,551,12458.711411
-5,561,12459.122134
-5,440,12459.465275
-5,572,12459.900589
-4,808,12460.517071
-5,519,12460.910584
-5,620,12461.380326
-5,703,12461.907681
-5,570,12462.345957
-5,831,12462.965035
-5,677,12463.476135
-5,499,12463.85602
-4,641,12464.344425
-5,554,12464.764025
-5,750,12465.331911
-3,925,12466.025884
-5,600,12466.486267
-5,666,12466.994174
-4,856,12467.644717
-5,827,12468.27857
-5,810,12468.884027
-4,567,12469.319137
-5,599,12469.771756
-5,534,12470.176064
-5,622,12470.638971
-4,843,12471.280346
-5,630,12471.758182
-4,915,12472.445554
-5,687,12472.960426
-5,581,12473.400653
-5,745,12473.955849
-5,635,12474.448759
-5,777,12475.030731
-5,671,12475.574071
-4,594,12476.058949
-5,821,12476.753421
-5,558,12477.214027
-5,783,12477.857591
-5,562,12478.327395
-5,665,12478.858426
-5,551,12479.281013
-5,857,12479.940285
-5,507,12480.331884
-5,699,12480.859186
-5,638,12481.344073
-5,590,12481.791419
-5,856,12482.44017
-5,622,12482.905094
-4,695,12483.43321
-4,597,12483.884866
-5,440,12484.238212
-5,515,12484.629204
-5,908,12485.34749
-5,572,12485.779343
-4,650,12486.27497
-5,882,12486.941767
-5,437,12487.283004
-5,844,12487.912643
-5,757,12488.483632
-5,611,12488.944829
-4,578,12489.386653
-5,869,12490.032115
-5,794,12490.630913
-5,454,12490.973558
-5,493,12491.352016
-5,743,12491.905492
-4,700,12492.438482
-5,679,12492.946704
-5,485,12493.318133
-5,493,12493.683033
-5,632,12494.152917
-5,415,12494.479842
-5,651,12494.969894
-5,436,12495.307327
-5,551,12495.721533
-5,542,12496.118187
-5,749,12496.692366
-5,527,12497.084881
-5,609,12497.556865
-5,770,12498.14153
-3,906,12498.835009
-4,631,12499.318899
-5,402,12499.613868
-5,496,12499.98949
-5,483,12500.367465
-5,951,12501.078189
-4,841,12501.730123
-5,606,12502.385405
-5,693,12503.292314
-4,645,12504.066724
-4,743,12504.815154
-5,802,12505.85652
-5,502,12506.596122
-5,561,12507.116512
-5,587,12507.9075
-5,446,12508.343028
-5,443,12508.995517
-5,664,12509.648713
-5,638,12510.516265
-5,468,12510.953852
-5,464,12511.645621
-5,537,12512.159065
-5,530,12512.925387
-5,524,12513.421313
-5,546,12514.155241
-5,705,12514.991992
-5,744,12515.784235
-5,571,12516.533518
-5,510,12517.014624
-5,766,12518.000538
-5,482,12518.610723
-4,682,12519.331903
-5,749,12520.293967
-5,609,12521.029103
-5,518,12521.612567
-5,705,12522.494085
-4,953,12523.64314
-5,624,12524.253407
-4,780,12525.183769
-4,908,12526.309559
-4,677,12527.164233
-5,507,12527.658885
-4,670,12528.504639
-5,532,12529.008468
-5,860,12530.06724
-5,1010,12531.281037
-5,691,12532.145544
-5,589,12532.711096
-5,977,12533.901886
-5,608,12534.705626
-5,573,12535.264615
-5,526,12536.02234
-5,579,12536.709795
-5,564,12537.350768
-5,708,12538.23219
-5,583,12538.791175
-5,605,12539.566491
-5,558,12540.267049
-5,803,12541.175059
-5,685,12542.099267
-5,632,12542.874704
-5,799,12543.678689
-5,707,12544.583923
-5,662,12545.485982
-5,566,12546.030758
-5,613,12546.866164
-4,921,12547.986573
-5,794,12548.916669
-5,515,12549.524504
-5,730,12550.491183
-5,702,12551.174551
-5,444,12551.838568
-5,692,12552.642504
-3,925,12553.626854
-5,933,12554.745063
-5,534,12555.505078
-5,801,12556.498311
-5,562,12557.032407
-5,670,12557.922159
-5,924,12559.031886
-5,547,12559.562635
-5,561,12560.30328
-4,719,12561.10878
-4,760,12561.838733
-5,525,12562.242976
-5,401,12562.564901
-5,603,12563.03682
-5,776,12563.63243
-5,797,12564.250787
-5,564,12564.693478
-5,855,12565.366074
-5,567,12565.792671
-5,681,12566.309997
-5,467,12566.652706
-5,599,12567.10339
-4,623,12567.582155
-4,573,12568.013217
-5,853,12568.654227
-5,492,12569.026
-4,839,12569.722005
-5,604,12570.227583
-5,533,12570.652637
-5,550,12571.093687
-5,574,12571.552721
-5,505,12571.977258
-5,460,12572.379495
-5,525,12572.806199
-5,503,12573.223372
-5,407,12573.56367
-5,687,12574.125043
-5,546,12574.578682
-5,476,12574.958658
-5,504,12575.386719
-5,731,12576.050986
-5,508,12576.520016
-5,427,12576.908661
-5,792,12577.615792
-5,576,12578.080829
-5,506,12578.472069
-5,493,12578.850261
-5,1010,12579.613006
-5,425,12579.937565
-5,394,12580.231704
-5,563,12580.661871
-4,657,12581.156504
-5,393,12581.465695
-5,554,12581.884584
-5,691,12582.409971
-5,777,12582.992059
-4,1077,12583.808603
-5,707,12584.349363
-5,554,12584.759097
-5,719,12585.316007
-5,668,12585.836881
-5,509,12586.218822
-5,542,12586.629307
-5,618,12587.093831
-5,628,12587.570785
-5,747,12588.130307
-5,667,12588.63825
-5,618,12589.102361
-5,649,12589.60885
-5,557,12590.031667
-5,344,12590.290116
-5,737,12590.855113
-5,641,12591.349304
-5,622,12591.81353
-5,473,12592.16916
-5,559,12592.595495
-5,776,12593.182399
-5,859,12593.836252
-3,836,12594.483788
-5,521,12594.878316
-5,471,12595.230966
-5,566,12595.672362
-5,553,12596.090201
-5,514,12596.489493
-5,629,12596.9636
-4,619,12597.442092
-5,697,12597.962732
-4,843,12598.601438
-5,657,12599.096528
-5,614,12599.569899
-5,569,12600.002306
-5,724,12600.554332
-4,573,12600.984821
-5,472,12601.345888
-5,750,12601.913468
-4,668,12602.426033
-4,564,12602.848766
-5,631,12603.33427
-5,610,12603.788152
-5,645,12604.285322
-4,791,12604.891878
-5,539,12605.292748
-5,524,12605.686942
-5,606,12606.141466
-5,758,12606.719325
-5,763,12607.303194
-5,689,12607.832145
-5,397,12608.127825
-5,791,12608.730483
-5,701,12609.282664
-5,836,12610.194685
-5,588,12610.983041
-5,712,12611.854291
-5,569,12612.41218
-5,509,12613.085326
-5,527,12613.591659
-5,627,12614.406298
-5,702,12615.211245
-5,514,12615.757028
-5,748,12616.683143
-5,651,12617.289331
-4,893,12618.428336
-5,415,12619.067798
-4,507,12619.5657
-5,760,12620.514738
-5,416,12620.905837
-4,581,12621.680275
-5,717,12622.52809
-5,406,12622.996578
-5,578,12623.686949
-5,491,12624.263565
-5,617,12625.084895
-3,1083,12626.344035
-5,551,12626.879742
-5,933,12628.030468
-5,499,12628.702602
-5,713,12629.439272
-5,527,12630.194563
-4,828,12631.194643
-4,691,12631.873664
-5,746,12632.836117
-5,760,12633.816544
-5,547,12634.354957
-5,556,12635.081565
-5,614,12635.670868
-5,709,12636.565121
-5,895,12637.64826
-5,585,12638.393378
-4,852,12639.248903
-4,758,12640.207767
-4,614,12641.040432
-5,725,12641.752265
-5,686,12642.638258
-5,481,12643.253125
-4,654,12643.923905
-5,435,12644.573165
-5,680,12645.21423
-5,647,12646.054745
-5,615,12646.785759
-5,440,12647.269133
-5,514,12647.904169
-5,836,12648.771385
-5,531,12649.516232
-5,794,12650.530556
-4,470,12650.987769
-5,516,12651.622484
-5,636,12652.337841
-5,570,12653.118151
-5,580,12653.680484
-5,637,12654.576056
-5,717,12655.509624
-4,875,12656.487885
-5,674,12657.215138
-4,748,12658.157041
-5,454,12658.606297
-5,603,12659.396968
-5,514,12659.875769
-5,631,12660.712432
-5,532,12661.351201
-4,622,12662.031394
-5,676,12662.981844
-5,775,12663.873271
-5,955,12664.998122
-4,734,12665.754107
-5,546,12666.495733
-5,529,12666.997904
-5,498,12667.687418
-5,537,12668.71848
-5,596,12669.176793
-5,498,12669.56051
-5,587,12670.008378
-5,688,12670.546159
-5,466,12670.925086
-5,622,12671.407577
-5,545,12671.813623
-5,578,12672.255321
-5,747,12672.820349
-5,507,12673.223883
-5,844,12673.857574
-5,563,12674.29577
-5,480,12674.66231
-5,578,12675.100666
-4,635,12675.586782
-5,652,12676.080727
-5,1088,12676.914528
-5,536,12677.323095
-5,501,12677.703133
-5,650,12678.198323
-5,570,12678.642547
-5,659,12679.139739
-5,659,12679.656806
-5,784,12680.250325
-5,833,12680.882884
-5,614,12681.504893
-5,495,12681.874664
-5,719,12682.436687
-5,624,12682.902232
-4,762,12683.499521
-5,570,12683.9347
-5,506,12684.321698
-5,462,12684.673385
-5,719,12685.221604
-5,795,12685.824431
-5,738,12686.390399
-5,422,12686.712597
-5,778,12687.3052
-5,883,12687.982727
-5,622,12688.461785
-5,704,12688.988147
-5,826,12689.620153
-5,700,12690.147119
-5,403,12690.461376
-5,561,12690.874383
-5,710,12691.426557
-5,646,12691.908695
-5,582,12692.357898
-5,532,12692.760372
-5,420,12693.084521
-4,526,12693.489463
-5,483,12693.848078
-5,995,12694.620637
-5,681,12695.14053
-5,475,12695.517599
-5,504,12695.89404
-5,785,12696.516823
-5,482,12696.873211
-5,523,12697.384367
-4,720,12697.939275
-4,855,12698.607415
-5,602,12699.072796
-5,560,12699.535545
-5,383,12699.819925
-4,681,12700.355463
-5,608,12700.819601
-5,505,12701.21261
-5,526,12701.618998
-5,516,12702.023955
-5,720,12702.592392
-5,790,12703.195805
-5,694,12703.721723
-5,479,12704.088609
-5,478,12704.459022
-5,545,12704.862529
-5,868,12705.55715
-5,433,12705.874844
-5,750,12706.462005
-5,396,12706.757323
-5,549,12707.182396
-5,463,12707.543551
-5,667,12708.05063
-5,516,12708.448622
-5,478,12708.804445
-5,655,12709.307404
-5,718,12709.849137
-5,678,12710.52863
-5,667,12711.051513
-5,700,12711.588417
-5,612,12712.056311
-4,649,12712.55638
-4,772,12713.1371
-5,567,12713.574904
-4,642,12714.067841
-5,703,12714.606494
-4,796,12715.205441
-5,821,12715.830244
-5,571,12716.272023
-5,478,12716.642794
-5,566,12717.404927
-5,598,12718.120824
-5,462,12718.658126
-5,714,12719.555066
-4,684,12720.212474
-5,654,12721.068641
-5,465,12721.519387
-5,437,12722.199195
-4,711,12723.035442
-5,599,12723.687229
-5,690,12724.597558
-4,614,12725.182855
-5,451,12725.842086
-5,481,12726.303948
-5,481,12727.028663
-5,536,12727.542033
-5,547,12728.294606
-4,883,12729.373205
-5,499,12729.861545
-5,525,12730.620721
-5,576,12731.171183
-5,644,12732.029426
-4,581,12732.740135
-4,527,12733.358224
-4,986,12734.544704
-5,493,12735.011888
-5,595,12735.822841
-4,647,12736.654772
-5,624,12737.266567
-5,869,12738.326584
-5,832,12739.354405
-5,558,12739.881406
-5,613,12740.732131
-5,649,12741.563143
-5,698,12742.216275
-5,629,12743.044654
-4,800,12744.035322
-5,549,12744.561121
-5,438,12745.177213
-5,828,12746.125916
-5,703,12746.856249
-5,645,12747.702314
-5,638,12748.445198
-5,793,12749.282476
-5,756,12750.223293
-5,567,12750.902104
-5,707,12751.677441
-5,502,12752.404349
-5,556,12752.951755
-5,450,12753.625676
-5,500,12754.094817
-5,570,12754.865839
-5,490,12755.334952
-5,678,12756.25654
-5,654,12757.008537
-5,551,12757.617106
-5,539,12758.276897
-5,567,12758.866065
-5,774,12759.838958
-5,578,12760.584609
-5,416,12761.058484
-5,531,12761.559232
-5,528,12762.275895
-5,429,12762.691746
-5,504,12763.393467
-5,477,12763.869418
-5,534,12764.666942
-4,841,12765.744774
-5,612,12766.331044
-5,667,12767.187774
-5,716,12768.006283
-5,563,12768.623793
-4,1033,12769.881142
-5,768,12770.832395
-5,537,12771.360873
-5,413,12771.960981
-5,572,12772.508304
-5,865,12773.566498
-4,871,12774.69236
-4,701,12775.592676
-5,833,12776.67799
-4,763,12777.257066
-4,663,12777.762327
-5,513,12778.155212
-4,817,12778.774351
-5,402,12779.08075
-5,616,12779.556108
-5,413,12779.8628
-5,452,12780.211422
-5,481,12780.577808
-4,696,12781.100817
-5,503,12781.477719
-5,484,12781.844274
-5,612,12782.318335
-5,418,12782.641165
-5,560,12783.066127
-5,591,12783.509355
-5,1143,12784.382393
-5,707,12784.914132
-5,440,12785.268604
-5,781,12785.851842
-4,861,12786.503586
-5,637,12786.981585
-5,678,12787.500225
-5,803,12788.113209
-5,771,12788.698711
-5,884,12789.377339
-5,952,12790.111444
-5,541,12790.517383
-4,702,12791.045045
-4,852,12791.693493
-5,640,12792.184635
-5,470,12792.540455
-5,536,12792.945533
-5,553,12793.369748
-5,537,12793.774714
-5,639,12794.264463
-5,626,12794.743546
-5,810,12795.367743
-5,595,12795.816761
-5,703,12796.352883
-5,592,12796.800622
-5,634,12797.282232
-5,401,12797.590648
-5,615,12798.043764
-5,682,12798.577768
-4,561,12798.995726
-5,614,12799.466791
-5,475,12799.828144
-5,420,12800.148695
-5,498,12800.52391
-5,548,12800.936434
-5,573,12801.377319
-5,509,12801.761534
-5,606,12802.221853
-5,609,12802.684568
-5,529,12803.102176
-5,599,12803.601447
-4,584,12804.034887
-5,487,12804.415967
-4,730,12804.960456
-5,637,12805.445538
-5,637,12805.920978
-5,505,12806.308716
